line,destination,direction,time
G-1,G19,0,360
G-1,G01,1,362
G-1,G19,0,367
G-1,G01,1,369
G-1,G19,0,371
G-1,G01,1,373
G-1,G01,1,378
G-1,G19,0,379
G-1,G01,1,385
G-1,G19,0,388
G-1,G01,1,391
G-1,G19,0,396
G-1,G01,1,398
G-1,G19,0,403
G-1,G01,1,406
G-1,G19,0,411
G-1,G01,1,415
G-1,G19,0,418
G-1,G01,1,423
G-1,G19,0,427
G-1,G01,1,433
G-1,G19,0,436
G-1,G01,1,442
G-1,G19,0,445
G-1,G01,1,446
G-1,G19,0,453
G-1,G01,1,454
G-1,G19,0,458
G-1,G01,1,461
G-1,G19,0,463
G-1,G19,0,468
G-1,G01,1,469
G-1,G19,0,472
G-1,G01,1,477
G-1,G19,0,481
G-1,G01,1,483
G-1,G19,0,485
G-1,G01,1,489
G-1,G19,0,490
G-1,G01,1,496
G-1,G19,0,498
G-1,G19,0,503
G-1,G01,1,504
G-1,G19,0,509
G-1,G01,1,511
G-1,G19,0,516
G-1,G01,1,518
G-1,G19,0,523
G-1,G01,1,525
G-1,G19,0,527
G-1,G19,0,530
G-1,G01,1,531
G-1,G01,1,535
G-1,G19,0,537
G-1,G01,1,540
G-1,G19,0,545
G-1,G01,1,547
G-1,G19,0,552
G-1,G01,1,554
G-1,G19,0,560
G-1,G01,1,561
G-1,G19,0,566
G-1,G01,1,568
G-1,G19,0,573
G-1,G01,1,576
G-1,G19,0,581
G-1,G01,1,583
G-1,G19,0,588
G-1,G01,1,590
G-1,G19,0,595
G-1,G01,1,597
G-1,G19,0,602
G-1,G01,1,604
G-1,G19,0,609
G-1,G01,1,612
G-1,G19,0,617
G-1,G01,1,619
G-1,G19,0,624
G-1,G01,1,626
G-1,G19,0,631
G-1,G01,1,633
G-1,G19,0,638
G-1,G01,1,640
G-1,G19,0,645
G-1,G01,1,648
G-1,G19,0,653
G-1,G01,1,655
G-1,G19,0,660
G-1,G01,1,662
G-1,G19,0,667
G-1,G01,1,669
G-1,G19,0,674
G-1,G01,1,676
G-1,G19,0,681
G-1,G01,1,684
G-1,G19,0,689
G-1,G01,1,691
G-1,G19,0,696
G-1,G01,1,698
G-1,G19,0,703
G-1,G01,1,705
G-1,G19,0,710
G-1,G01,1,712
G-1,G19,0,717
G-1,G01,1,720
G-1,G19,0,725
G-1,G01,1,727
G-1,G19,0,732
G-1,G01,1,734
G-1,G19,0,739
G-1,G01,1,741
G-1,G19,0,746
G-1,G01,1,748
G-1,G19,0,753
G-1,G01,1,756
G-1,G19,0,761
G-1,G01,1,763
G-1,G19,0,768
G-1,G01,1,770
G-1,G19,0,775
G-1,G01,1,777
G-1,G19,0,782
G-1,G01,1,784
G-1,G19,0,789
G-1,G01,1,792
G-1,G19,0,797
G-1,G01,1,799
G-1,G19,0,804
G-1,G01,1,806
G-1,G19,0,811
G-1,G01,1,813
G-1,G19,0,818
G-1,G01,1,820
G-1,G19,0,825
G-1,G01,1,828
