line,destination,direction,time
G-1,G01,1,360
G-1,G19,0,363
G-1,G01,1,369
G-1,G19,0,369
G-3,G03A,1,371
G-1,G19,0,372
G-1,G01,1,377
G-1,G19,0,377
G-1,G19,0,380
G-1,G01,1,381
G-1,G19,0,385
G-1,G01,1,386
G-3,G03A,1,387
G-1,G19,0,389
G-1,G19,0,392
G-1,G01,1,393
G-1,G19,0,394
G-1,G19,0,396
G-1,G01,1,399
G-1,G19,0,401
G-1,G19,0,403
G-3,G03A,1,403
G-1,G19,0,405
G-1,G01,1,406
G-1,G19,0,408
G-1,G19,0,410
G-1,G01,1,415
G-1,G19,0,415
G-3,G03A,1,416
G-1,G19,0,418
G-1,G01,1,419
G-1,G19,0,421
G-1,G01,1,424
G-1,G19,0,424
G-1,G19,0,429
G-3,G03A,1,429
G-1,G01,1,432
G-1,G19,0,432
G-1,G01,1,435
G-1,G19,0,435
G-1,G01,1,437
G-1,G19,0,441
G-3,G03A,1,441
G-1,G01,1,444
G-1,G19,0,445
G-1,G01,1,448
G-1,G19,0,448
G-1,G01,1,450
G-1,G19,0,453
G-3,G03A,1,453
G-1,G01,1,456
G-1,G19,0,457
G-1,G01,1,460
G-1,G19,0,460
G-1,G01,1,462
G-1,G19,0,465
G-3,G03A,1,465
G-1,G01,1,468
G-1,G19,0,469
G-1,G01,1,472
G-1,G19,0,472
G-1,G01,1,475
G-1,G19,0,477
G-3,G03A,1,477
G-1,G01,1,480
G-1,G19,0,481
G-1,G01,1,484
G-1,G19,0,484
G-1,G01,1,487
G-1,G19,0,489
G-3,G03A,1,489
G-1,G01,1,492
G-1,G19,0,493
G-1,G01,1,496
G-1,G19,0,496
G-1,G01,1,499
G-1,G19,0,501
G-3,G03A,1,501
G-1,G01,1,504
G-1,G19,0,505
G-1,G01,1,508
G-1,G19,0,508
G-1,G01,1,510
G-1,G19,0,513
G-3,G03A,1,513
G-1,G01,1,516
G-1,G19,0,517
G-1,G01,1,520
G-1,G19,0,520
G-1,G01,1,523
G-1,G19,0,525
G-3,G03A,1,525
G-1,G01,1,529
G-1,G19,0,529
G-1,G01,1,532
G-1,G19,0,532
G-1,G01,1,534
G-3,G03A,1,537
G-1,G19,0,538
G-1,G01,1,541
G-1,G19,0,541
G-1,G01,1,544
G-1,G19,0,544
G-1,G01,1,547
G-3,G03A,1,549
G-1,G19,0,550
G-1,G01,1,553
G-1,G01,1,556
G-1,G19,0,557
G-1,G19,0,560
G-1,G01,1,562
G-1,G01,1,566
G-1,G19,0,566
G-3,G03A,1,568
G-1,G19,0,569
G-1,G01,1,574
G-1,G19,0,574
G-1,G01,1,576
G-1,G19,0,578
G-1,G01,1,582
G-1,G01,1,585
G-1,G19,0,585
G-3,G03A,1,587
G-1,G19,0,588
G-1,G01,1,592
G-1,G19,0,593
G-1,G01,1,595
G-1,G19,0,598
G-1,G01,1,604
G-1,G19,0,606
G-3,G03A,1,606
G-1,G01,1,612
G-1,G19,0,614
G-1,G01,1,618
G-1,G19,0,622
G-1,G01,1,624
G-3,G03A,1,626
G-1,G19,0,627
G-1,G01,1,633
G-1,G19,0,635
G-1,G01,1,641
G-1,G19,0,642
G-3,G03A,1,644
G-1,G01,1,649
G-1,G19,0,650
G-1,G01,1,655
G-1,G19,0,658
G-1,G01,1,660
G-3,G03A,1,662
G-1,G19,0,664
G-1,G01,1,669
G-1,G19,0,671
G-1,G01,1,677
G-1,G19,0,678
G-3,G03A,1,680
G-1,G01,1,685
G-1,G19,0,686
G-1,G01,1,691
G-1,G19,0,694
G-1,G01,1,696
G-3,G03A,1,698
G-1,G19,0,700
G-1,G01,1,705
G-1,G19,0,707
G-1,G01,1,713
G-1,G19,0,714
G-3,G03A,1,716
G-1,G01,1,721
G-1,G19,0,722
G-1,G01,1,727
G-1,G19,0,730
G-1,G01,1,732
G-3,G03A,1,734
G-1,G19,0,736
G-1,G01,1,741
G-1,G19,0,743
G-1,G01,1,749
G-1,G19,0,750
G-3,G03A,1,752
G-1,G01,1,757
G-1,G19,0,758
G-1,G01,1,763
G-1,G19,0,766
G-1,G01,1,768
G-3,G03A,1,770
G-1,G19,0,772
G-1,G01,1,777
G-1,G19,0,779
G-1,G01,1,785
G-1,G19,0,786
G-3,G03A,1,788
G-1,G01,1,793
