line,destination,direction,time
BL-1,BL01,1,363
BL-2,BL23,0,368
BL-1,BL01,1,371
BL-2,BL23,0,373
BL-1,BL01,1,376
BL-1,BL01,1,382
BL-1,BL23,0,383
BL-1,BL01,1,391
BL-1,BL23,0,391
BL-1,BL01,1,399
BL-1,BL23,0,399
BL-1,BL01,1,408
BL-1,BL23,0,408
BL-1,BL01,1,416
BL-1,BL23,0,417
BL-1,BL23,0,421
BL-1,BL01,1,425
BL-1,BL23,0,426
BL-1,BL01,1,433
BL-1,BL23,0,434
BL-1,BL01,1,442
BL-1,BL23,0,443
BL-2,BL23,0,448
BL-1,BL01,1,450
BL-1,BL23,0,452
BL-1,BL01,1,459
BL-1,BL23,0,461
BL-1,BL01,1,467
BL-1,BL23,0,470
BL-1,BL01,1,471
BL-2,BL23,0,474
BL-1,BL01,1,476
BL-1,BL23,0,479
BL-2,BL23,0,483
BL-1,BL01,1,485
BL-1,BL23,0,487
BL-1,BL01,1,494
BL-2,BL23,0,494
BL-1,BL23,0,498
BL-2,BL05,1,499
BL-1,BL01,1,503
BL-1,BL23,0,503
BL-1,BL23,0,508
BL-1,BL01,1,513
BL-2,BL23,0,513
BL-2,BL05,1,518
BL-1,BL23,0,518
BL-1,BL01,1,523
BL-1,BL23,0,523
BL-1,BL23,0,527
BL-2,BL05,1,528
BL-1,BL01,1,532
BL-2,BL23,0,532
BL-2,BL05,1,537
BL-1,BL23,0,537
BL-1,BL01,1,542
BL-2,BL23,0,542
BL-2,BL05,1,547
BL-1,BL23,0,547
BL-1,BL01,1,552
BL-2,BL23,0,552
BL-1,BL23,0,556
BL-2,BL05,1,557
BL-1,BL01,1,561
BL-2,BL23,0,561
BL-2,BL05,1,566
BL-1,BL23,0,566
BL-1,BL01,1,571
BL-2,BL23,0,571
BL-2,BL05,1,576
BL-1,BL23,0,576
BL-1,BL01,1,581
BL-2,BL23,0,581
BL-1,BL23,0,585
BL-1,BL01,1,586
BL-2,BL05,1,590
BL-2,BL23,0,590
BL-1,BL01,1,595
BL-1,BL23,0,595
BL-1,BL01,1,600
BL-2,BL23,0,600
BL-2,BL05,1,605
BL-1,BL23,0,605
BL-1,BL01,1,610
BL-2,BL23,0,610
BL-1,BL23,0,614
BL-2,BL05,1,615
BL-1,BL01,1,619
BL-2,BL23,0,619
BL-1,BL23,0,622
BL-1,BL01,1,625
BL-2,BL23,0,627
BL-2,BL05,1,629
BL-1,BL23,0,630
BL-1,BL01,1,634
BL-2,BL23,0,635
BL-1,BL23,0,638
BL-2,BL05,1,639
BL-1,BL01,1,643
BL-2,BL23,0,643
BL-1,BL23,0,646
BL-1,BL01,1,649
BL-2,BL23,0,651
BL-2,BL05,1,653
BL-1,BL23,0,654
BL-1,BL01,1,658
BL-2,BL23,0,658
BL-1,BL23,0,662
BL-2,BL05,1,663
BL-2,BL23,0,666
BL-1,BL01,1,668
BL-1,BL23,0,670
BL-2,BL05,1,672
BL-2,BL23,0,674
BL-1,BL01,1,676
BL-1,BL23,0,678
BL-2,BL05,1,680
BL-2,BL23,0,682
BL-1,BL01,1,684
BL-1,BL23,0,686
BL-2,BL05,1,688
BL-2,BL23,0,690
BL-1,BL01,1,692
BL-1,BL23,0,694
BL-2,BL05,1,696
BL-2,BL23,0,698
BL-1,BL01,1,700
BL-1,BL23,0,702
BL-2,BL05,1,704
BL-2,BL23,0,706
BL-1,BL01,1,708
BL-1,BL23,0,710
BL-2,BL05,1,712
BL-2,BL23,0,714
BL-1,BL01,1,716
BL-1,BL23,0,718
BL-2,BL05,1,720
BL-2,BL23,0,722
BL-1,BL01,1,724
BL-1,BL23,0,726
BL-2,BL05,1,728
BL-2,BL23,0,730
BL-1,BL01,1,732
BL-1,BL23,0,734
BL-2,BL05,1,736
BL-2,BL23,0,738
BL-1,BL01,1,740
BL-1,BL23,0,742
BL-2,BL05,1,744
BL-2,BL23,0,746
BL-1,BL01,1,748
BL-1,BL23,0,750
BL-2,BL05,1,752
BL-2,BL23,0,754
BL-1,BL01,1,756
BL-1,BL23,0,758
BL-2,BL05,1,760
BL-2,BL23,0,762
BL-1,BL01,1,764
BL-1,BL23,0,766
BL-2,BL05,1,768
BL-2,BL23,0,770
BL-1,BL01,1,772
BL-1,BL23,0,774
BL-2,BL05,1,776
BL-2,BL23,0,778
BL-1,BL01,1,780
BL-1,BL23,0,782
BL-2,BL05,1,784
BL-2,BL23,0,786
BL-1,BL01,1,788
BL-1,BL23,0,790
