line,destination,direction,time
BL-1,BL01,1,360
BL-1,BL01,1,366
BL-1,BL01,1,374
BL-1,BL01,1,383
BL-1,BL01,1,392
BL-1,BL01,1,401
BL-1,BL01,1,409
BL-1,BL01,1,418
BL-1,BL01,1,426
BL-1,BL01,1,435
BL-1,BL01,1,443
BL-1,BL01,1,447
BL-1,BL01,1,452
BL-1,BL01,1,460
BL-1,BL01,1,470
BL-2,BL05,1,474
BL-1,BL01,1,479
BL-1,BL01,1,489
BL-2,BL05,1,494
BL-1,BL01,1,499
BL-2,BL05,1,504
BL-1,BL01,1,508
BL-2,BL05,1,513
BL-1,BL01,1,518
BL-2,BL05,1,523
BL-1,BL01,1,528
BL-2,BL05,1,533
BL-1,BL01,1,537
BL-2,BL05,1,542
BL-1,BL01,1,547
BL-2,BL05,1,552
BL-1,BL01,1,557
BL-1,BL01,1,562
BL-2,BL05,1,566
BL-1,BL01,1,571
BL-1,BL01,1,576
BL-2,BL05,1,581
BL-1,BL01,1,586
BL-2,BL05,1,591
BL-1,BL01,1,595
BL-1,BL01,1,600
BL-2,BL05,1,605
BL-1,BL01,1,610
BL-2,BL05,1,615
BL-1,BL01,1,620
BL-1,BL01,1,624
BL-2,BL05,1,629
BL-1,BL01,1,634
BL-2,BL05,1,639
BL-1,BL01,1,644
BL-2,BL05,1,648
BL-1,BL01,1,652
BL-2,BL05,1,656
BL-1,BL01,1,660
BL-2,BL05,1,664
BL-1,BL01,1,668
BL-2,BL05,1,672
BL-1,BL01,1,676
BL-2,BL05,1,680
BL-1,BL01,1,684
BL-2,BL05,1,688
BL-1,BL01,1,692
BL-2,BL05,1,696
BL-1,BL01,1,700
BL-2,BL05,1,704
BL-1,BL01,1,708
BL-2,BL05,1,712
BL-1,BL01,1,716
BL-2,BL05,1,720
BL-1,BL01,1,724
BL-2,BL05,1,728
BL-1,BL01,1,732
BL-2,BL05,1,736
BL-1,BL01,1,740
BL-2,BL05,1,744
BL-1,BL01,1,748
BL-2,BL05,1,752
BL-1,BL01,1,756
BL-2,BL05,1,760
BL-1,BL01,1,764
BL-2,BL05,1,768
BL-1,BL01,1,772
BL-2,BL05,1,776
BL-1,BL01,1,780
BL-2,BL05,1,784
BL-1,BL01,1,788
BL-2,BL05,1,792
BL-1,BL01,1,796
BL-2,BL05,1,800
BL-1,BL01,1,804
BL-2,BL05,1,808
BL-1,BL01,1,812
BL-2,BL05,1,816
BL-1,BL01,1,820
BL-2,BL05,1,824
BL-1,BL01,1,828
BL-2,BL05,1,832
BL-1,BL01,1,836
BL-2,BL05,1,840
BL-1,BL01,1,844
BL-2,BL05,1,848
BL-1,BL01,1,852
BL-2,BL05,1,856
BL-1,BL01,1,860
BL-2,BL05,1,864
BL-1,BL01,1,868
BL-2,BL05,1,872
BL-1,BL01,1,876
BL-2,BL05,1,880
BL-1,BL01,1,884
BL-2,BL05,1,888
BL-1,BL01,1,892
BL-2,BL05,1,896
BL-1,BL01,1,900
BL-2,BL05,1,904
BL-1,BL01,1,908
BL-2,BL05,1,912
BL-1,BL01,1,916
BL-2,BL05,1,920
BL-1,BL01,1,924
BL-2,BL05,1,928
BL-1,BL01,1,932
BL-2,BL05,1,936
BL-1,BL01,1,940
BL-2,BL05,1,944
BL-1,BL01,1,948
BL-2,BL05,1,952
BL-1,BL01,1,956
BL-2,BL05,1,960
BL-1,BL01,1,964
BL-2,BL05,1,967
BL-1,BL01,1,971
BL-1,BL01,1,976
BL-1,BL01,1,980
BL-2,BL05,1,984
BL-1,BL01,1,988
BL-2,BL05,1,992
BL-1,BL01,1,995
BL-2,BL05,1,1000
BL-1,BL01,1,1003
BL-2,BL05,1,1006
BL-1,BL01,1,1010
BL-2,BL05,1,1013
BL-1,BL01,1,1017
BL-2,BL05,1,1020
BL-1,BL01,1,1024
BL-2,BL05,1,1027
BL-1,BL01,1,1031
BL-2,BL05,1,1034
BL-1,BL01,1,1038
BL-2,BL05,1,1041
BL-1,BL01,1,1045
BL-2,BL05,1,1048
BL-1,BL01,1,1052
BL-2,BL05,1,1055
BL-1,BL01,1,1059
BL-2,BL05,1,1062
BL-1,BL01,1,1066
BL-2,BL05,1,1069
BL-1,BL01,1,1073
BL-2,BL05,1,1076
BL-1,BL01,1,1080
BL-2,BL05,1,1083
BL-1,BL01,1,1087
BL-2,BL05,1,1090
BL-1,BL01,1,1094
BL-2,BL05,1,1097
BL-1,BL01,1,1101
BL-2,BL05,1,1104
BL-1,BL01,1,1108
BL-2,BL05,1,1111
BL-1,BL01,1,1115
BL-2,BL05,1,1118
BL-1,BL01,1,1122
BL-1,BL01,1,1126
BL-2,BL05,1,1130
BL-1,BL01,1,1133
BL-2,BL05,1,1137
BL-1,BL01,1,1140
BL-2,BL05,1,1144
BL-1,BL01,1,1147
BL-2,BL05,1,1151
BL-1,BL01,1,1154
BL-2,BL05,1,1158
BL-1,BL01,1,1161
BL-2,BL05,1,1165
BL-1,BL01,1,1168
BL-2,BL05,1,1171
BL-1,BL01,1,1175
BL-2,BL05,1,1179
BL-1,BL01,1,1182
BL-2,BL05,1,1186
BL-1,BL01,1,1189
BL-2,BL05,1,1193
BL-1,BL01,1,1196
BL-2,BL05,1,1200
BL-1,BL01,1,1203
BL-2,BL05,1,1207
BL-1,BL01,1,1210
BL-2,BL05,1,1214
BL-1,BL01,1,1217
BL-2,BL05,1,1221
BL-1,BL01,1,1224
BL-2,BL05,1,1228
BL-1,BL01,1,1231
BL-2,BL05,1,1235
BL-1,BL01,1,1238
BL-2,BL05,1,1242
BL-1,BL01,1,1245
BL-2,BL05,1,1249
BL-1,BL01,1,1252
BL-2,BL05,1,1256
BL-1,BL01,1,1259
BL-2,BL05,1,1263
BL-1,BL01,1,1266
BL-2,BL05,1,1270
BL-1,BL01,1,1273
BL-2,BL05,1,1277
BL-1,BL01,1,1280
BL-2,BL05,1,1284
BL-1,BL01,1,1287
BL-2,BL05,1,1291
BL-1,BL01,1,1294
BL-2,BL05,1,1298
BL-1,BL01,1,1301
BL-2,BL05,1,1305
BL-1,BL01,1,1308
BL-2,BL05,1,1312
BL-1,BL01,1,1315
BL-2,BL05,1,1319
BL-1,BL01,1,1322
BL-2,BL05,1,1326
BL-1,BL01,1,1329
BL-2,BL05,1,1333
BL-1,BL01,1,1336
BL-2,BL05,1,1340
BL-1,BL01,1,1343
BL-2,BL05,1,1347
BL-1,BL01,1,1350
BL-2,BL05,1,1354
BL-1,BL01,1,1357
BL-2,BL05,1,1361
BL-1,BL01,1,1364
BL-2,BL05,1,1368
BL-1,BL01,1,1371
BL-2,BL05,1,1375
BL-1,BL01,1,1378
BL-2,BL05,1,1382
BL-1,BL01,1,1385
BL-1,BL01,1,1393
BL-1,BL01,1,1400
BL-1,BL01,1,1408
BL-1,BL01,1,1416
BL-1,BL01,1,1424
BL-1,BL01,1,1432
BL-1,BL01,1,1440
