line,destination,direction,time
BL-1,BL01,1,360
BL-1,BL23,0,363
BL-1,BL01,1,367
BL-1,BL23,0,370
BL-1,BL01,1,375
BL-1,BL23,0,378
BL-1,BL01,1,383
BL-1,BL23,0,387
BL-1,BL01,1,392
BL-1,BL23,0,395
BL-1,BL01,1,397
BL-1,BL23,0,400
BL-1,BL01,1,403
BL-1,BL23,0,404
BL-1,BL01,1,412
BL-1,BL23,0,413
BL-1,BL01,1,421
BL-1,BL23,0,421
BL-1,BL01,1,429
BL-1,BL23,0,430
BL-1,BL01,1,438
BL-1,BL23,0,439
BL-1,BL01,1,446
BL-1,BL23,0,448
BL-1,BL01,1,455
BL-1,BL23,0,457
BL-1,BL01,1,463
BL-1,BL23,0,466
BL-1,BL01,1,472
BL-1,BL23,0,475
BL-1,BL01,1,479
BL-1,BL23,0,481
BL-1,BL23,0,486
BL-1,BL01,1,488
BL-1,BL01,1,493
BL-1,BL23,0,496
BL-1,BL01,1,497
BL-1,BL23,0,501
BL-1,BL23,0,505
BL-1,BL01,1,506
BL-1,BL01,1,515
BL-1,BL23,0,515
BL-1,BL01,1,525
BL-1,BL23,0,525
BL-1,BL01,1,534
BL-1,BL23,0,534
BL-1,BL01,1,544
BL-1,BL23,0,544
BL-1,BL01,1,554
BL-1,BL23,0,554
BL-1,BL01,1,563
BL-1,BL23,0,563
BL-1,BL01,1,573
BL-1,BL23,0,573
BL-1,BL01,1,583
BL-1,BL23,0,583
BL-1,BL01,1,592
BL-1,BL23,0,592
BL-1,BL01,1,601
BL-1,BL23,0,601
BL-1,BL01,1,607
BL-1,BL23,0,609
BL-1,BL01,1,617
BL-1,BL23,0,617
BL-1,BL01,1,621
BL-1,BL23,0,625
BL-1,BL01,1,631
BL-1,BL23,0,632
BL-1,BL23,0,640
BL-1,BL01,1,641
BL-1,BL01,1,646
BL-1,BL23,0,648
BL-1,BL01,1,655
BL-1,BL23,0,656
BL-1,BL01,1,664
BL-1,BL23,0,664
BL-1,BL01,1,670
BL-1,BL23,0,672
BL-1,BL01,1,679
BL-1,BL23,0,680
BL-1,BL23,0,688
BL-1,BL01,1,689
BL-1,BL01,1,697
BL-1,BL23,0,697
BL-1,BL01,1,705
BL-1,BL23,0,705
BL-1,BL01,1,713
BL-1,BL23,0,713
BL-1,BL01,1,721
BL-1,BL23,0,721
BL-1,BL01,1,729
BL-1,BL23,0,729
BL-1,BL01,1,737
BL-1,BL23,0,737
BL-1,BL01,1,745
BL-1,BL23,0,745
BL-1,BL01,1,753
BL-1,BL23,0,753
BL-1,BL01,1,761
BL-1,BL23,0,761
BL-1,BL01,1,769
BL-1,BL23,0,769
BL-1,BL01,1,777
BL-1,BL23,0,777
BL-1,BL01,1,785
BL-1,BL23,0,785
BL-1,BL01,1,793
BL-1,BL23,0,793
BL-1,BL01,1,801
BL-1,BL23,0,801
BL-1,BL01,1,809
BL-1,BL23,0,809
BL-1,BL01,1,817
BL-1,BL23,0,817
BL-1,BL01,1,825
BL-1,BL23,0,825
BL-1,BL01,1,833
BL-1,BL23,0,833
BL-1,BL01,1,841
BL-1,BL23,0,841
BL-1,BL01,1,849
BL-1,BL23,0,849
BL-1,BL01,1,857
BL-1,BL23,0,857
BL-1,BL01,1,865
BL-1,BL23,0,865
BL-1,BL01,1,873
BL-1,BL23,0,873
BL-1,BL01,1,881
BL-1,BL23,0,881
BL-1,BL01,1,889
BL-1,BL23,0,889
BL-1,BL01,1,897
BL-1,BL23,0,897
BL-1,BL01,1,905
BL-1,BL23,0,905
BL-1,BL01,1,913
BL-1,BL23,0,913
BL-1,BL01,1,921
BL-1,BL23,0,921
BL-1,BL01,1,929
BL-1,BL23,0,929
BL-1,BL01,1,937
BL-1,BL23,0,937
BL-1,BL01,1,945
BL-1,BL23,0,945
BL-1,BL01,1,953
BL-1,BL23,0,953
BL-1,BL23,0,960
BL-1,BL01,1,961
BL-1,BL01,1,969
BL-1,BL23,0,969
BL-1,BL01,1,977
BL-1,BL23,0,977
BL-1,BL01,1,984
BL-1,BL23,0,984
BL-1,BL23,0,991
BL-1,BL01,1,992
BL-1,BL23,0,999
