line,destination,direction,time
R-1,R28,0,360
R-1,R28,0,366
R-1,R28,0,374
R-1,R28,0,380
R-1,R28,0,389
R-1,R28,0,398
R-1,R28,0,405
R-1,R28,0,412
R-1,R28,0,420
R-1,R28,0,430
R-1,R28,0,438
R-2,R22,0,442
R-1,R28,0,446
R-1,R28,0,455
R-1,R28,0,465
R-1,R28,0,474
R-1,R28,0,484
R-1,R28,0,493
R-1,R28,0,503
R-1,R28,0,512
R-1,R28,0,522
R-1,R28,0,531
R-1,R28,0,541
R-1,R28,0,550
R-1,R28,0,560
R-1,R28,0,569
R-1,R28,0,579
R-1,R28,0,588
R-1,R28,0,598
R-1,R28,0,607
R-1,R28,0,617
R-1,R28,0,626
R-1,R28,0,636
R-1,R28,0,644
R-1,R28,0,652
R-1,R28,0,660
R-1,R28,0,668
R-1,R28,0,677
R-1,R28,0,685
R-1,R28,0,693
R-1,R28,0,701
R-1,R28,0,709
R-1,R28,0,717
R-2,R22,0,722
R-1,R28,0,726
R-2,R22,0,730
R-1,R28,0,734
R-2,R22,0,738
R-1,R28,0,742
R-2,R22,0,746
R-1,R28,0,750
R-2,R22,0,754
R-1,R28,0,758
R-2,R22,0,762
R-1,R28,0,766
R-2,R22,0,771
R-1,R28,0,775
R-2,R22,0,779
R-1,R28,0,783
R-2,R22,0,787
R-1,R28,0,791
R-2,R22,0,795
R-1,R28,0,799
R-2,R22,0,803
R-1,R28,0,807
R-2,R22,0,811
R-1,R28,0,815
R-2,R22,0,820
R-1,R28,0,824
R-2,R22,0,828
R-1,R28,0,832
R-2,R22,0,836
R-1,R28,0,840
R-2,R22,0,844
R-1,R28,0,848
R-2,R22,0,852
R-1,R28,0,856
R-2,R22,0,860
R-1,R28,0,864
R-2,R22,0,869
R-1,R28,0,873
R-2,R22,0,877
R-1,R28,0,881
R-2,R22,0,885
R-1,R28,0,889
R-2,R22,0,893
R-1,R28,0,897
R-2,R22,0,901
R-1,R28,0,905
R-2,R22,0,909
R-1,R28,0,913
R-2,R22,0,918
R-1,R28,0,922
R-2,R22,0,926
R-1,R28,0,930
R-2,R22,0,934
R-1,R28,0,938
R-2,R22,0,942
R-1,R28,0,946
R-2,R22,0,950
R-1,R28,0,954
R-2,R22,0,958
R-1,R28,0,962
R-2,R22,0,967
R-1,R28,0,971
R-2,R22,0,975
R-1,R28,0,979
R-2,R22,0,983
R-1,R28,0,987
R-2,R22,0,991
R-1,R28,0,995
R-2,R22,0,999
R-1,R28,0,1003
R-2,R22,0,1007
R-1,R28,0,1011
R-2,R22,0,1016
R-1,R28,0,1020
R-2,R22,0,1024
R-1,R28,0,1028
R-2,R22,0,1032
R-1,R28,0,1036
R-2,R22,0,1040
R-1,R28,0,1044
R-2,R22,0,1048
R-1,R28,0,1052
R-2,R22,0,1056
R-1,R28,0,1060
R-2,R22,0,1065
R-1,R28,0,1069
R-2,R22,0,1073
R-1,R28,0,1077
R-2,R22,0,1081
R-1,R28,0,1085
R-2,R22,0,1089
R-1,R28,0,1093
R-2,R22,0,1097
R-1,R28,0,1101
R-2,R22,0,1105
R-1,R28,0,1109
R-1,R28,0,1118
R-1,R28,0,1126
R-1,R28,0,1134
R-1,R28,0,1142
R-1,R28,0,1150
R-1,R28,0,1158
R-1,R28,0,1168
R-1,R28,0,1177
R-1,R28,0,1186
R-1,R28,0,1194
R-1,R28,0,1203
R-1,R28,0,1211
R-1,R28,0,1220
R-1,R28,0,1228
R-1,R28,0,1237
R-1,R28,0,1245
R-1,R28,0,1254
R-1,R28,0,1262
R-1,R28,0,1271
R-1,R28,0,1279
R-1,R28,0,1288
R-1,R28,0,1296
R-1,R28,0,1305
R-1,R28,0,1313
R-1,R28,0,1322
R-1,R28,0,1330
R-1,R28,0,1338
R-1,R28,0,1347
R-1,R28,0,1356
R-1,R28,0,1366
R-1,R28,0,1376
R-1,R28,0,1385
R-1,R28,0,1397
R-1,R28,0,1408
R-1,R28,0,1420
R-1,R28,0,1432
R-1,R28,0,1440
