line,destination,direction,time
R-1,R28,0,361
R-1,R02,1,368
R-1,R28,0,368
R-1,R02,1,373
R-1,R28,0,373
R-1,R02,1,378
R-1,R28,0,380
R-1,R02,1,385
R-1,R28,0,385
R-1,R02,1,387
R-1,R28,0,389
R-1,R02,1,391
R-1,R28,0,395
R-1,R02,1,396
R-1,R28,0,400
R-1,R02,1,401
R-1,R02,1,405
R-1,R28,0,406
R-1,R02,1,409
R-1,R28,0,411
R-1,R02,1,413
R-2,R22,0,414
R-1,R02,1,417
R-1,R28,0,419
R-1,R02,1,421
R-1,R28,0,423
R-1,R02,1,425
R-1,R02,1,428
R-2,R22,0,428
R-2,R05,1,431
R-1,R28,0,431
R-1,R02,1,434
R-2,R22,0,435
R-1,R02,1,437
R-1,R28,0,438
R-1,R02,1,440
R-2,R22,0,441
R-2,R02,1,443
R-1,R28,0,444
R-1,R02,1,447
R-2,R22,0,447
R-1,R02,1,449
R-1,R28,0,450
R-1,R02,1,453
R-1,R28,0,455
R-1,R02,1,456
R-1,R28,0,458
R-1,R02,1,460
R-2,R22,0,460
R-1,R02,1,463
R-1,R28,0,464
R-2,R22,0,466
R-1,R02,1,467
R-1,R02,1,470
R-1,R28,0,470
R-2,R22,0,472
R-1,R02,1,473
R-1,R02,1,476
R-1,R28,0,477
R-1,R02,1,479
R-2,R22,0,479
R-2,R02,1,482
R-1,R28,0,483
R-1,R02,1,485
R-2,R22,0,486
R-1,R02,1,488
R-1,R28,0,489
R-1,R02,1,491
R-2,R22,0,492
R-2,R02,1,494
R-1,R28,0,495
R-1,R02,1,497
R-2,R22,0,498
R-2,R02,1,500
R-1,R28,0,501
R-1,R02,1,503
R-2,R22,0,504
R-2,R02,1,506
R-1,R28,0,507
R-1,R02,1,509
R-2,R22,0,510
R-2,R02,1,512
R-1,R28,0,513
R-1,R02,1,515
R-2,R22,0,516
R-1,R02,1,518
R-1,R28,0,519
R-1,R02,1,521
R-2,R22,0,522
R-2,R02,1,524
R-1,R28,0,525
R-1,R02,1,527
R-2,R22,0,528
R-2,R02,1,530
R-1,R28,0,531
R-1,R02,1,533
R-2,R22,0,534
R-2,R02,1,536
R-1,R28,0,537
R-1,R02,1,539
R-2,R22,0,540
R-2,R02,1,542
R-1,R28,0,543
R-1,R02,1,545
R-2,R22,0,546
R-2,R02,1,549
R-1,R28,0,549
R-1,R02,1,552
R-2,R22,0,552
R-1,R28,0,555
R-2,R02,1,556
R-1,R02,1,559
R-2,R22,0,559
R-2,R02,1,563
R-1,R28,0,563
R-1,R02,1,566
R-2,R22,0,566
R-2,R02,1,570
R-1,R28,0,570
R-2,R22,0,573
R-1,R02,1,576
R-1,R28,0,577
R-1,R02,1,579
R-2,R22,0,580
R-2,R05,1,583
R-1,R28,0,584
R-1,R02,1,586
R-1,R28,0,587
R-2,R05,1,591
R-2,R22,0,591
R-1,R28,0,594
R-1,R02,1,595
R-2,R22,0,599
R-2,R05,1,600
R-1,R28,0,603
R-1,R02,1,604
R-2,R22,0,608
R-2,R05,1,609
R-1,R28,0,612
R-1,R02,1,613
R-2,R22,0,617
R-2,R05,1,618
R-1,R28,0,621
R-1,R02,1,622
R-2,R22,0,626
R-2,R05,1,627
R-1,R28,0,630
R-1,R02,1,631
R-2,R22,0,635
R-2,R05,1,636
R-1,R28,0,639
R-1,R02,1,640
R-2,R22,0,644
R-2,R05,1,645
R-1,R28,0,648
R-1,R02,1,649
R-2,R22,0,653
R-2,R05,1,654
R-1,R28,0,657
R-1,R02,1,658
R-2,R22,0,662
R-2,R05,1,663
R-1,R28,0,666
R-1,R02,1,667
R-2,R22,0,671
R-2,R05,1,672
R-1,R28,0,675
R-1,R02,1,676
R-2,R22,0,680
R-2,R05,1,681
R-1,R28,0,684
R-1,R02,1,685
R-2,R22,0,689
R-2,R05,1,690
R-1,R28,0,693
R-1,R02,1,694
R-2,R22,0,698
R-2,R05,1,699
R-1,R28,0,702
R-1,R02,1,703
R-2,R22,0,707
R-2,R05,1,708
R-1,R28,0,711
R-1,R02,1,712
R-2,R22,0,716
R-2,R05,1,717
R-1,R28,0,720
R-1,R02,1,721
R-2,R22,0,725
R-2,R05,1,726
R-1,R28,0,729
R-1,R02,1,730
R-2,R22,0,734
R-2,R05,1,735
R-1,R28,0,738
R-1,R02,1,739
R-2,R22,0,743
R-2,R05,1,744
R-1,R28,0,747
R-1,R02,1,748
R-2,R22,0,752
R-2,R05,1,753
R-1,R28,0,756
R-1,R02,1,757
R-2,R22,0,761
R-2,R05,1,762
R-1,R28,0,765
R-1,R02,1,766
R-2,R22,0,770
R-2,R05,1,771
R-1,R28,0,774
R-1,R02,1,775
R-2,R22,0,779
R-2,R05,1,780
R-1,R28,0,783
R-1,R02,1,784
R-2,R22,0,788
R-2,R05,1,789
R-1,R28,0,792
R-1,R02,1,793
R-2,R22,0,797
R-2,R05,1,798
R-1,R28,0,801
R-1,R02,1,802
R-2,R22,0,806
R-2,R05,1,807
R-1,R28,0,810
R-1,R02,1,811
R-2,R22,0,815
R-2,R05,1,816
R-1,R28,0,819
R-1,R02,1,820
R-2,R22,0,824
R-2,R05,1,825
R-1,R28,0,828
R-1,R02,1,829
R-2,R22,0,833
R-2,R05,1,834
R-1,R28,0,837
R-1,R02,1,838
R-2,R22,0,842
R-2,R05,1,843
R-1,R28,0,846
R-1,R02,1,847
R-2,R22,0,851
R-2,R05,1,852
R-1,R28,0,855
R-1,R02,1,856
R-2,R22,0,860
R-2,R05,1,861
R-1,R28,0,864
R-1,R02,1,865
R-2,R22,0,869
R-2,R05,1,870
R-1,R28,0,873
R-1,R02,1,874
R-2,R22,0,878
R-2,R05,1,879
R-1,R28,0,882
R-1,R02,1,883
R-2,R22,0,887
R-2,R05,1,888
R-1,R28,0,891
R-1,R02,1,892
R-2,R22,0,896
R-2,R05,1,897
R-1,R28,0,900
R-1,R02,1,901
R-1,R28,0,905
R-2,R05,1,906
R-1,R28,0,909
R-1,R02,1,910
R-2,R22,0,914
R-2,R05,1,915
R-1,R28,0,918
R-1,R02,1,919
R-2,R22,0,923
R-2,R05,1,924
R-1,R28,0,927
R-1,R02,1,928
R-1,R28,0,932
R-2,R05,1,933
R-1,R28,0,936
R-1,R02,1,937
R-2,R22,0,941
R-2,R05,1,942
R-1,R28,0,945
R-1,R02,1,946
R-1,R28,0,950
R-2,R05,1,951
R-1,R28,0,954
R-1,R02,1,955
R-2,R22,0,959
R-2,R05,1,960
R-1,R28,0,963
R-1,R02,1,964
R-1,R28,0,968
R-2,R05,1,969
R-1,R28,0,972
R-1,R02,1,974
R-2,R22,0,977
R-2,R05,1,978
R-1,R28,0,981
R-1,R02,1,982
R-1,R02,1,985
R-1,R28,0,986
R-1,R02,1,989
R-1,R28,0,991
R-2,R02,1,992
R-2,R22,0,995
R-1,R02,1,996
R-1,R02,1,999
R-1,R28,0,999
R-2,R22,0,1002
R-1,R02,1,1003
R-2,R02,1,1006
R-1,R28,0,1006
R-1,R02,1,1009
R-2,R22,0,1009
R-1,R02,1,1012
R-1,R28,0,1013
R-1,R02,1,1015
R-2,R22,0,1016
R-1,R02,1,1018
R-1,R28,0,1020
R-1,R02,1,1022
R-2,R22,0,1023
R-2,R02,1,1025
R-1,R28,0,1026
R-1,R02,1,1028
R-2,R22,0,1029
R-1,R02,1,1031
R-1,R28,0,1032
R-1,R02,1,1035
R-2,R22,0,1035
R-1,R02,1,1037
R-1,R28,0,1039
R-1,R02,1,1041
R-2,R22,0,1042
R-2,R02,1,1044
R-1,R28,0,1045
R-1,R02,1,1047
R-2,R22,0,1048
R-1,R02,1,1050
R-1,R28,0,1051
R-1,R02,1,1053
R-2,R22,0,1054
R-1,R02,1,1056
R-1,R28,0,1058
R-1,R02,1,1060
R-2,R22,0,1061
R-2,R02,1,1063
R-1,R28,0,1064
R-1,R02,1,1066
R-2,R22,0,1067
R-2,R02,1,1069
R-1,R28,0,1070
R-1,R02,1,1072
R-2,R22,0,1073
R-2,R02,1,1075
R-1,R28,0,1077
R-1,R02,1,1079
R-2,R22,0,1080
R-2,R02,1,1082
R-1,R28,0,1083
R-1,R02,1,1085
R-2,R22,0,1086
R-2,R02,1,1088
R-1,R28,0,1089
R-1,R02,1,1091
R-2,R22,0,1092
R-2,R02,1,1094
R-1,R28,0,1096
R-1,R02,1,1098
R-2,R22,0,1099
R-2,R02,1,1101
R-1,R28,0,1102
R-1,R02,1,1104
R-2,R22,0,1105
R-2,R02,1,1107
R-1,R28,0,1108
R-1,R02,1,1110
R-2,R22,0,1111
R-2,R02,1,1113
R-1,R28,0,1115
R-1,R02,1,1117
R-2,R22,0,1118
R-2,R02,1,1120
R-1,R28,0,1121
R-1,R02,1,1123
R-2,R22,0,1124
R-2,R02,1,1126
R-1,R28,0,1127
R-1,R02,1,1129
R-2,R22,0,1130
R-2,R02,1,1132
R-1,R28,0,1134
R-1,R02,1,1136
R-2,R22,0,1137
R-2,R02,1,1139
R-1,R28,0,1140
R-1,R02,1,1142
R-2,R22,0,1143
R-2,R02,1,1145
R-1,R28,0,1146
R-1,R02,1,1148
R-2,R22,0,1149
R-2,R02,1,1151
R-1,R28,0,1153
R-1,R02,1,1155
R-2,R22,0,1156
R-2,R02,1,1158
R-1,R28,0,1159
R-1,R02,1,1161
R-2,R22,0,1162
R-2,R02,1,1164
R-1,R28,0,1165
R-1,R02,1,1167
R-2,R22,0,1168
R-2,R02,1,1170
R-1,R28,0,1172
R-1,R02,1,1175
R-2,R22,0,1175
R-1,R28,0,1178
R-2,R02,1,1179
R-2,R22,0,1181
R-1,R02,1,1184
R-1,R28,0,1184
R-2,R05,1,1189
R-2,R22,0,1189
R-1,R02,1,1192
R-1,R28,0,1193
R-2,R05,1,1197
R-2,R22,0,1198
R-1,R02,1,1201
R-1,R28,0,1201
R-2,R05,1,1206
R-2,R22,0,1206
R-1,R02,1,1209
R-1,R28,0,1210
R-2,R05,1,1214
R-2,R22,0,1215
R-1,R02,1,1218
R-1,R28,0,1218
R-2,R05,1,1223
R-2,R22,0,1223
R-1,R02,1,1226
R-1,R28,0,1227
R-2,R05,1,1231
R-2,R22,0,1232
R-1,R02,1,1235
R-1,R28,0,1235
R-2,R05,1,1240
R-2,R22,0,1240
R-1,R02,1,1243
R-1,R28,0,1244
R-2,R05,1,1248
R-2,R22,0,1249
R-1,R02,1,1252
R-1,R28,0,1252
R-2,R05,1,1257
R-2,R22,0,1257
R-1,R02,1,1260
R-1,R28,0,1261
R-2,R05,1,1265
R-2,R22,0,1266
R-1,R02,1,1269
R-1,R28,0,1269
R-2,R05,1,1274
R-2,R22,0,1274
R-1,R02,1,1277
R-1,R28,0,1278
R-2,R05,1,1282
R-2,R22,0,1283
R-1,R02,1,1286
R-1,R28,0,1286
R-2,R05,1,1291
R-2,R22,0,1291
R-1,R02,1,1294
R-1,R28,0,1295
R-2,R05,1,1299
R-2,R22,0,1300
R-1,R02,1,1303
R-1,R28,0,1303
R-2,R05,1,1308
R-2,R22,0,1308
R-1,R02,1,1311
R-1,R28,0,1312
R-2,R05,1,1316
R-2,R22,0,1317
R-1,R02,1,1320
R-1,R28,0,1320
R-2,R05,1,1325
R-2,R22,0,1325
R-1,R02,1,1328
R-1,R28,0,1329
R-2,R05,1,1332
R-2,R22,0,1334
R-1,R02,1,1336
R-1,R28,0,1337
R-2,R22,0,1341
R-2,R05,1,1342
R-1,R28,0,1345
R-1,R02,1,1346
R-2,R22,0,1351
R-2,R05,1,1352
R-1,R28,0,1355
R-1,R02,1,1356
R-2,R22,0,1360
R-2,R05,1,1361
R-1,R28,0,1364
R-1,R02,1,1365
R-2,R22,0,1369
R-2,R05,1,1370
R-1,R28,0,1373
R-1,R02,1,1375
R-2,R22,0,1379
R-2,R05,1,1381
R-1,R28,0,1383
R-1,R02,1,1386
R-1,R28,0,1392
R-1,R02,1,1397
R-1,R28,0,1399
R-1,R28,0,1404
R-1,R02,1,1407
R-1,R28,0,1416
R-1,R02,1,1417
R-1,R02,1,1428
R-1,R28,0,1428
R-1,R02,1,1439
R-1,R28,0,1440
R-1,R28,0,1448
R-1,R02,1,1451
R-1,R28,0,1454
R-1,R02,1,1466
R-1,R28,0,1466
R-1,R02,1,1479
R-1,R02,1,1490
