line,destination,direction,time
R-2,R02,1,363
R-1,R28,0,364
R-2,R02,1,365
R-2,R02,1,369
R-1,R28,0,373
R-1,R02,1,374
R-1,R02,1,383
R-1,R28,0,383
R-1,R28,0,390
R-1,R02,1,392
R-1,R28,0,396
R-1,R02,1,401
R-1,R28,0,404
R-1,R02,1,410
R-1,R28,0,411
R-1,R02,1,419
R-1,R28,0,419
R-1,R28,0,428
R-1,R02,1,429
R-1,R28,0,434
R-1,R02,1,438
R-1,R28,0,441
R-2,R05,1,444
R-1,R02,1,447
R-1,R28,0,450
R-2,R05,1,452
R-1,R02,1,455
R-2,R05,1,460
R-1,R28,0,460
R-1,R02,1,464
R-2,R05,1,468
R-1,R28,0,468
R-1,R02,1,472
R-2,R22,0,472
R-2,R05,1,476
R-1,R28,0,476
R-1,R02,1,480
R-2,R05,1,485
R-1,R28,0,485
R-1,R02,1,488
R-2,R05,1,493
R-1,R28,0,494
R-1,R02,1,496
R-2,R22,0,498
R-2,R05,1,501
R-1,R28,0,502
R-1,R02,1,504
R-2,R22,0,506
R-2,R05,1,509
R-1,R28,0,510
R-1,R02,1,513
R-2,R22,0,514
R-2,R05,1,517
R-1,R28,0,518
R-1,R02,1,521
R-2,R22,0,522
R-2,R05,1,525
R-1,R28,0,526
R-1,R02,1,529
R-2,R22,0,530
R-2,R05,1,534
R-1,R28,0,534
R-1,R02,1,537
R-2,R22,0,538
R-2,R05,1,542
R-1,R28,0,543
R-1,R02,1,545
R-2,R22,0,547
R-2,R05,1,550
R-1,R28,0,551
R-1,R02,1,553
R-2,R22,0,555
R-2,R05,1,558
R-1,R28,0,559
R-1,R02,1,562
R-2,R22,0,563
R-2,R05,1,566
R-1,R28,0,567
R-1,R02,1,570
R-2,R22,0,571
R-2,R05,1,574
R-1,R28,0,575
R-1,R02,1,578
R-2,R22,0,579
R-2,R05,1,583
R-1,R28,0,583
R-1,R02,1,586
R-2,R22,0,587
R-2,R05,1,591
R-1,R28,0,592
R-1,R02,1,594
R-2,R22,0,596
R-2,R05,1,599
R-1,R28,0,600
R-1,R02,1,602
R-2,R22,0,604
R-2,R05,1,607
R-1,R28,0,608
R-1,R02,1,611
R-2,R22,0,612
R-2,R05,1,615
R-1,R28,0,616
R-1,R02,1,619
R-2,R22,0,620
R-2,R05,1,623
R-1,R28,0,624
R-1,R02,1,627
R-2,R22,0,628
R-2,R05,1,632
R-1,R28,0,632
R-1,R02,1,635
R-2,R22,0,636
R-2,R05,1,640
R-1,R28,0,641
R-1,R02,1,643
R-2,R22,0,645
R-2,R05,1,648
R-1,R28,0,649
R-1,R02,1,651
R-2,R22,0,653
R-2,R05,1,656
R-1,R28,0,657
R-1,R02,1,660
R-2,R22,0,661
R-2,R05,1,664
R-1,R28,0,665
R-1,R02,1,668
R-2,R22,0,669
R-2,R05,1,672
R-1,R28,0,673
R-1,R02,1,676
R-2,R22,0,677
R-2,R05,1,681
R-1,R28,0,681
R-1,R02,1,684
R-2,R22,0,685
R-2,R05,1,689
R-1,R28,0,690
R-1,R02,1,692
R-2,R22,0,694
R-2,R02,1,697
R-1,R28,0,698
