line,destination,direction,time
R-1,R28,0,360
R-1,R28,0,365
R-1,R28,0,371
R-1,R28,0,378
R-1,R28,0,387
R-1,R28,0,395
R-1,R28,0,402
R-1,R28,0,409
R-1,R28,0,418
R-1,R28,0,427
R-1,R28,0,436
R-1,R28,0,444
R-1,R22,0,449
R-1,R28,0,454
R-1,R28,0,462
R-1,R28,0,472
R-1,R28,0,480
R-1,R28,0,490
R-1,R28,0,500
R-1,R28,0,510
R-1,R28,0,519
R-1,R28,0,529
R-1,R28,0,538
R-1,R28,0,548
R-1,R28,0,557
R-1,R28,0,567
R-1,R28,0,576
R-1,R28,0,586
R-1,R28,0,595
R-1,R28,0,605
R-1,R28,0,614
R-1,R28,0,624
R-1,R28,0,633
R-1,R28,0,642
R-1,R28,0,650
R-1,R28,0,658
R-1,R28,0,666
R-1,R28,0,674
R-1,R28,0,682
R-1,R28,0,691
R-1,R28,0,699
R-1,R28,0,707
R-1,R28,0,715
R-1,R22,0,719
R-1,R28,0,723
R-1,R22,0,727
R-1,R28,0,731
R-1,R22,0,735
R-1,R28,0,740
R-1,R22,0,744
R-1,R28,0,748
R-1,R22,0,752
R-1,R28,0,756
R-1,R22,0,760
R-1,R28,0,764
R-1,R22,0,768
R-1,R28,0,772
R-1,R22,0,776
R-1,R28,0,780
R-1,R22,0,784
R-1,R28,0,789
R-1,R22,0,793
R-1,R28,0,797
R-1,R22,0,801
R-1,R28,0,805
R-1,R22,0,809
R-1,R28,0,813
R-1,R22,0,817
R-1,R28,0,821
R-1,R22,0,825
R-1,R28,0,829
R-1,R22,0,833
R-1,R28,0,838
R-1,R22,0,842
R-1,R28,0,846
R-1,R22,0,850
R-1,R28,0,854
R-1,R22,0,858
R-1,R28,0,862
R-1,R22,0,866
R-1,R28,0,870
R-1,R22,0,874
R-1,R28,0,878
R-1,R22,0,882
R-1,R28,0,887
R-1,R22,0,891
R-1,R28,0,895
R-1,R22,0,899
R-1,R28,0,903
R-1,R22,0,907
R-1,R28,0,911
R-1,R22,0,915
R-1,R28,0,919
R-1,R22,0,923
R-1,R28,0,927
R-1,R22,0,931
R-1,R28,0,936
R-1,R22,0,940
R-1,R28,0,944
R-1,R22,0,948
R-1,R28,0,952
R-1,R22,0,956
R-1,R28,0,960
R-1,R22,0,964
R-1,R28,0,968
R-1,R22,0,972
R-1,R28,0,976
R-1,R22,0,980
R-1,R28,0,985
R-1,R22,0,989
R-1,R28,0,993
R-1,R22,0,997
R-1,R28,0,1001
R-1,R22,0,1005
R-1,R28,0,1009
R-1,R22,0,1013
R-1,R28,0,1017
R-1,R22,0,1021
R-1,R28,0,1025
R-1,R22,0,1029
R-1,R28,0,1034
R-1,R22,0,1038
R-1,R28,0,1042
R-1,R22,0,1046
R-1,R28,0,1050
R-1,R22,0,1054
R-1,R28,0,1058
R-1,R22,0,1062
R-1,R28,0,1066
R-1,R22,0,1070
R-1,R28,0,1074
R-1,R22,0,1078
R-1,R28,0,1083
R-1,R22,0,1087
R-1,R28,0,1091
R-1,R22,0,1095
R-1,R28,0,1099
R-1,R22,0,1103
R-1,R28,0,1107
R-1,R28,0,1115
R-1,R28,0,1123
R-1,R28,0,1132
R-1,R28,0,1140
R-1,R28,0,1148
R-1,R28,0,1156
R-1,R28,0,1165
R-1,R28,0,1174
R-1,R28,0,1183
R-1,R28,0,1191
R-1,R28,0,1200
R-1,R28,0,1208
R-1,R28,0,1217
R-1,R28,0,1225
R-1,R28,0,1234
R-1,R28,0,1242
R-1,R28,0,1251
R-1,R28,0,1259
R-1,R28,0,1268
R-1,R28,0,1276
R-1,R28,0,1285
R-1,R28,0,1293
R-1,R28,0,1302
R-1,R28,0,1310
R-1,R28,0,1319
R-1,R28,0,1327
R-1,R28,0,1335
R-1,R28,0,1345
R-1,R28,0,1354
R-1,R22,0,1359
R-1,R28,0,1362
R-1,R22,0,1369
R-1,R28,0,1373
R-1,R28,0,1382
R-1,R28,0,1388
R-1,R28,0,1394
R-1,R28,0,1406
R-1,R28,0,1418
R-1,R28,0,1430
R-1,R28,0,1440
