line,destination,direction,abs_time
Y-1,Y20,0,360
Y-1,Y20,0,369
Y-1,Y20,0,376
Y-1,Y20,0,387
Y-1,Y20,0,395
Y-1,Y20,0,402
Y-1,Y20,0,409
Y-1,Y20,0,418
Y-1,Y20,0,429
Y-1,Y20,0,439
Y-1,Y20,0,449
Y-1,Y20,0,460
Y-1,Y20,0,470
Y-1,Y20,0,480
Y-1,Y20,0,491
Y-1,Y20,0,500
Y-1,Y20,0,510
Y-1,Y20,0,520
Y-1,Y20,0,530
Y-1,Y20,0,540
Y-1,Y20,0,549
Y-1,Y20,0,558
Y-1,Y20,0,565
Y-1,Y20,0,573
Y-1,Y20,0,580
Y-1,Y20,0,588
Y-1,Y20,0,596
Y-1,Y20,0,603
Y-1,Y20,0,611
Y-1,Y20,0,618
Y-1,Y20,0,626
Y-1,Y20,0,633
Y-1,Y20,0,641
Y-1,Y20,0,648
Y-1,Y20,0,656
Y-1,Y20,0,663
Y-1,Y20,0,671
Y-1,Y20,0,678
Y-1,Y20,0,686
Y-1,Y20,0,693
Y-1,Y20,0,701
Y-1,Y20,0,708
Y-1,Y20,0,716
Y-1,Y20,0,723
Y-1,Y20,0,731
Y-1,Y20,0,738
Y-1,Y20,0,746
Y-1,Y20,0,753
Y-1,Y20,0,761
Y-1,Y20,0,768
Y-1,Y20,0,776
Y-1,Y20,0,783
Y-1,Y20,0,791
Y-1,Y20,0,798
Y-1,Y20,0,806
Y-1,Y20,0,813
Y-1,Y20,0,821
Y-1,Y20,0,828
Y-1,Y20,0,836
Y-1,Y20,0,843
Y-1,Y20,0,851
Y-1,Y20,0,858
Y-1,Y20,0,866
Y-1,Y20,0,873
Y-1,Y20,0,881
Y-1,Y20,0,888
Y-1,Y20,0,896
Y-1,Y20,0,903
Y-1,Y20,0,911
Y-1,Y20,0,918
Y-1,Y20,0,926
Y-1,Y20,0,933
Y-1,Y20,0,941
Y-1,Y20,0,948
Y-1,Y20,0,956
Y-1,Y20,0,963
Y-1,Y20,0,971
Y-1,Y20,0,978
Y-1,Y20,0,986
Y-1,Y20,0,993
Y-1,Y20,0,1001
Y-1,Y20,0,1008
Y-1,Y20,0,1016
Y-1,Y20,0,1023
Y-1,Y20,0,1031
Y-1,Y20,0,1038
Y-1,Y20,0,1046
Y-1,Y20,0,1053
Y-1,Y20,0,1061
Y-1,Y20,0,1070
Y-1,Y20,0,1080
Y-1,Y20,0,1090
Y-1,Y20,0,1099
Y-1,Y20,0,1110
Y-1,Y20,0,1120
Y-1,Y20,0,1130
Y-1,Y20,0,1140
Y-1,Y20,0,1150
Y-1,Y20,0,1160
Y-1,Y20,0,1170
Y-1,Y20,0,1180
Y-1,Y20,0,1190
Y-1,Y20,0,1200
Y-1,Y20,0,1210
Y-1,Y20,0,1220
Y-1,Y20,0,1230
Y-1,Y20,0,1240
Y-1,Y20,0,1250
Y-1,Y20,0,1260
Y-1,Y20,0,1270
Y-1,Y20,0,1280
Y-1,Y20,0,1290
Y-1,Y20,0,1300
Y-1,Y20,0,1310
Y-1,Y20,0,1320
Y-1,Y20,0,1330
Y-1,Y20,0,1340
Y-1,Y20,0,1350
Y-1,Y20,0,1360
Y-1,Y20,0,1369
Y-1,Y20,0,1378
Y-1,Y20,0,1384
Y-1,Y20,0,1392
Y-1,Y20,0,1404
Y-1,Y20,0,1416
Y-1,Y20,0,1428
Y-1,Y20,0,1440
