line,destination,direction,time
O-2,O54,0,362
O-2,O01,1,363
O-2,O01,1,366
O-1,O21,0,368
O-2,O01,1,371
O-2,O54,0,373
O-1,O01,1,375
O-1,O21,0,377
O-2,O01,1,379
O-2,O54,0,381
O-1,O01,1,382
O-2,O01,1,386
O-1,O21,0,386
O-1,O01,1,390
O-2,O54,0,391
O-2,O01,1,394
O-1,O21,0,395
O-1,O01,1,398
O-2,O54,0,401
O-2,O01,1,402
O-1,O21,0,405
O-1,O01,1,406
O-2,O01,1,410
O-2,O54,0,411
O-1,O01,1,414
O-1,O21,0,415
O-2,O01,1,418
O-2,O54,0,419
O-1,O01,1,422
O-1,O21,0,423
O-2,O01,1,426
O-2,O54,0,427
O-1,O01,1,430
O-1,O21,0,431
O-2,O01,1,433
O-2,O54,0,435
O-1,O01,1,436
O-2,O01,1,439
O-1,O21,0,439
O-1,O01,1,442
O-2,O54,0,443
O-2,O01,1,445
O-1,O01,1,448
O-1,O21,0,448
O-2,O01,1,451
O-2,O54,0,451
O-1,O01,1,454
O-1,O21,0,455
O-2,O01,1,458
O-2,O54,0,458
O-1,O01,1,461
O-1,O21,0,461
O-2,O01,1,464
O-2,O54,0,464
O-1,O01,1,467
O-1,O21,0,467
O-2,O01,1,470
O-2,O54,0,470
O-1,O01,1,473
O-1,O21,0,473
O-2,O01,1,476
O-2,O54,0,476
O-1,O01,1,478
O-1,O21,0,479
O-2,O01,1,481
O-2,O54,0,482
O-1,O01,1,483
O-1,O21,0,485
O-2,O01,1,486
O-1,O01,1,488
O-2,O54,0,488
O-2,O01,1,491
O-1,O21,0,492
O-1,O01,1,493
O-2,O54,0,495
O-2,O01,1,496
O-1,O01,1,498
O-1,O21,0,498
O-2,O01,1,501
O-2,O54,0,501
O-1,O01,1,503
O-1,O21,0,504
O-2,O01,1,506
O-2,O54,0,507
O-1,O01,1,508
O-1,O21,0,510
O-2,O01,1,511
O-2,O54,0,512
O-1,O01,1,513
O-1,O21,0,515
O-2,O01,1,516
O-1,O01,1,518
O-2,O54,0,518
O-2,O01,1,521
O-1,O21,0,521
O-1,O01,1,523
O-2,O54,0,524
O-2,O01,1,526
O-1,O21,0,526
O-1,O01,1,529
O-2,O54,0,529
O-2,O01,1,532
O-1,O21,0,532
O-2,O54,0,534
O-1,O01,1,535
O-1,O21,0,537
O-2,O01,1,538
O-2,O54,0,539
O-1,O01,1,541
O-1,O21,0,542
O-2,O01,1,544
O-2,O54,0,544
O-1,O01,1,547
O-1,O21,0,547
O-2,O54,0,549
O-2,O01,1,550
O-1,O21,0,552
O-1,O01,1,553
O-2,O54,0,554
O-2,O01,1,557
O-1,O21,0,557
O-1,O01,1,560
O-2,O54,0,560
O-1,O21,0,562
O-2,O01,1,565
O-2,O54,0,565
O-1,O21,0,568
O-1,O01,1,569
O-2,O54,0,571
O-2,O01,1,573
O-1,O21,0,574
O-2,O54,0,577
O-1,O01,1,578
O-1,O21,0,580
O-2,O01,1,582
O-2,O54,0,583
O-1,O01,1,586
O-1,O21,0,587
O-2,O01,1,591
O-2,O54,0,591
O-1,O01,1,595
O-1,O21,0,596
O-2,O01,1,600
O-2,O54,0,600
O-1,O01,1,604
O-1,O21,0,604
O-2,O01,1,608
O-2,O54,0,609
O-1,O01,1,613
O-1,O21,0,613
O-2,O01,1,617
O-2,O54,0,618
O-1,O01,1,622
O-1,O21,0,622
O-2,O01,1,626
O-2,O54,0,626
O-1,O01,1,631
O-1,O21,0,631
O-2,O54,0,635
O-2,O01,1,636
O-1,O21,0,639
O-1,O01,1,641
O-2,O54,0,644
O-2,O01,1,646
O-1,O21,0,648
O-1,O01,1,651
O-2,O54,0,653
O-2,O01,1,655
O-1,O21,0,657
O-1,O01,1,660
O-2,O54,0,661
O-2,O01,1,665
O-1,O21,0,666
O-2,O54,0,669
O-1,O01,1,670
O-1,O21,0,674
O-2,O01,1,675
O-2,O54,0,679
O-1,O01,1,680
O-2,O01,1,684
O-1,O21,0,684
O-2,O54,0,688
O-1,O01,1,689
O-1,O21,0,693
O-2,O01,1,694
O-2,O54,0,698
O-1,O01,1,699
O-1,O21,0,703
O-2,O01,1,704
O-2,O54,0,708
O-1,O01,1,709
O-2,O01,1,713
O-1,O21,0,713
O-2,O54,0,717
O-1,O01,1,718
O-1,O21,0,722
O-2,O01,1,723
O-2,O54,0,727
O-1,O01,1,728
O-1,O21,0,732
O-2,O01,1,733
O-2,O54,0,737
O-1,O01,1,738
O-2,O01,1,742
O-1,O21,0,742
O-2,O54,0,746
O-1,O01,1,747
O-1,O21,0,751
O-2,O01,1,752
O-2,O54,0,756
O-1,O01,1,757
O-1,O21,0,761
O-2,O01,1,762
O-2,O54,0,766
O-1,O01,1,767
O-2,O01,1,771
O-1,O21,0,771
O-2,O54,0,775
O-1,O01,1,776
O-1,O21,0,780
O-2,O01,1,781
O-2,O54,0,785
O-1,O01,1,786
O-1,O21,0,790
O-2,O01,1,791
O-2,O54,0,795
O-1,O01,1,796
O-2,O01,1,800
O-1,O21,0,800
O-2,O54,0,804
O-1,O01,1,805
O-1,O21,0,809
O-2,O01,1,810
O-2,O54,0,814
O-1,O01,1,815
O-1,O21,0,819
O-2,O01,1,820
O-2,O54,0,824
O-1,O01,1,825
O-2,O01,1,829
O-1,O21,0,829
O-2,O54,0,833
O-1,O01,1,834
O-1,O21,0,838
O-2,O01,1,839
O-2,O54,0,843
O-1,O01,1,844
O-1,O21,0,848
O-2,O01,1,849
O-2,O54,0,853
O-1,O01,1,854
O-2,O01,1,858
O-1,O21,0,858
O-2,O54,0,862
