line,destination,direction,time
O-1,O21,0,360
O-2,O54,0,364
O-1,O21,0,369
O-2,O54,0,373
O-1,O21,0,378
O-2,O54,0,383
O-1,O21,0,388
O-2,O54,0,393
O-1,O21,0,397
O-2,O54,0,402
O-1,O21,0,407
O-2,O54,0,411
O-1,O21,0,416
O-2,O54,0,421
O-1,O21,0,426
O-2,O54,0,431
O-1,O21,0,435
O-2,O54,0,440
O-1,O21,0,445
O-2,O54,0,449
O-1,O21,0,454
O-2,O54,0,459
O-1,O21,0,464
O-2,O54,0,469
O-1,O21,0,473
O-2,O54,0,478
O-1,O21,0,483
O-2,O54,0,488
O-1,O21,0,492
O-2,O54,0,497
O-1,O21,0,502
O-2,O54,0,507
O-1,O21,0,512
O-2,O54,0,516
O-1,O21,0,521
O-2,O54,0,526
O-1,O21,0,531
O-2,O54,0,536
O-1,O21,0,540
O-2,O54,0,545
O-1,O21,0,550
O-2,O54,0,555
O-1,O21,0,559
O-2,O54,0,564
O-1,O21,0,569
O-2,O54,0,574
O-1,O21,0,578
O-2,O54,0,583
O-1,O21,0,588
O-2,O54,0,591
O-1,O21,0,596
O-2,O54,0,601
O-1,O21,0,605
O-2,O54,0,610
O-1,O21,0,615
O-2,O54,0,620
O-1,O21,0,625
O-2,O54,0,629
O-1,O21,0,634
O-2,O54,0,639
O-1,O21,0,644
O-2,O54,0,648
O-1,O21,0,653
O-2,O54,0,658
O-1,O21,0,663
O-2,O54,0,668
O-1,O21,0,672
O-2,O54,0,677
O-1,O21,0,682
O-2,O54,0,687
O-1,O21,0,692
O-2,O54,0,696
O-1,O21,0,701
O-2,O54,0,706
O-1,O21,0,711
O-2,O54,0,715
O-1,O21,0,720
O-2,O54,0,725
O-1,O21,0,730
O-2,O54,0,735
O-1,O21,0,739
O-2,O54,0,744
O-1,O21,0,749
O-2,O54,0,754
O-1,O21,0,759
O-2,O54,0,763
O-1,O21,0,768
O-2,O54,0,773
O-1,O21,0,778
O-2,O54,0,782
O-1,O21,0,787
O-2,O54,0,792
O-1,O21,0,797
O-2,O54,0,802
O-1,O21,0,806
O-2,O54,0,811
O-1,O21,0,816
O-2,O54,0,821
O-1,O21,0,825
O-2,O54,0,830
O-1,O21,0,835
O-2,O54,0,840
O-1,O21,0,845
O-2,O54,0,849
O-1,O21,0,854
O-2,O54,0,859
O-1,O21,0,864
O-2,O54,0,869
O-1,O21,0,873
O-2,O54,0,878
O-1,O21,0,883
O-2,O54,0,888
O-1,O21,0,892
O-2,O54,0,897
O-1,O21,0,902
O-2,O54,0,907
O-1,O21,0,912
O-2,O54,0,916
O-1,O21,0,921
O-2,O54,0,926
O-1,O21,0,931
O-2,O54,0,935
O-1,O21,0,940
O-2,O54,0,945
O-1,O21,0,950
O-2,O54,0,955
O-1,O21,0,959
O-2,O54,0,964
O-1,O21,0,969
O-2,O54,0,974
O-1,O21,0,979
O-2,O54,0,983
O-1,O21,0,988
O-2,O54,0,993
O-1,O21,0,998
O-2,O54,0,1002
O-1,O21,0,1007
O-2,O54,0,1012
O-1,O21,0,1017
O-2,O54,0,1022
O-1,O21,0,1026
O-2,O54,0,1031
O-1,O21,0,1036
O-2,O54,0,1041
O-1,O21,0,1046
O-2,O54,0,1050
O-1,O21,0,1055
O-2,O54,0,1060
O-1,O21,0,1065
O-2,O54,0,1069
O-1,O21,0,1074
O-2,O54,0,1079
O-1,O21,0,1084
O-2,O54,0,1089
O-1,O21,0,1093
O-2,O54,0,1098
O-1,O21,0,1103
O-2,O54,0,1108
O-1,O21,0,1112
O-2,O54,0,1117
O-1,O21,0,1122
O-2,O54,0,1127
O-1,O21,0,1132
O-2,O54,0,1136
O-1,O21,0,1141
O-2,O54,0,1146
O-1,O21,0,1151
O-2,O54,0,1156
O-1,O21,0,1160
O-2,O54,0,1165
O-1,O21,0,1170
O-2,O54,0,1175
O-1,O21,0,1179
O-2,O54,0,1184
O-1,O21,0,1189
O-2,O54,0,1194
O-1,O21,0,1199
O-2,O54,0,1203
O-1,O21,0,1208
O-2,O54,0,1213
O-1,O21,0,1218
O-2,O54,0,1222
O-1,O21,0,1227
O-2,O54,0,1232
O-1,O21,0,1237
O-2,O54,0,1242
O-1,O21,0,1246
O-2,O54,0,1252
O-1,O21,0,1257
O-2,O54,0,1262
O-1,O21,0,1267
O-2,O54,0,1272
O-1,O21,0,1277
O-2,O54,0,1281
O-1,O21,0,1286
O-2,O54,0,1291
O-1,O21,0,1296
O-2,O54,0,1300
O-1,O21,0,1305
O-2,O54,0,1310
O-1,O21,0,1315
O-2,O54,0,1320
O-1,O21,0,1324
O-2,O54,0,1329
O-1,O21,0,1334
O-2,O54,0,1339
O-1,O21,0,1343
O-2,O54,0,1348
O-1,O21,0,1353
O-2,O54,0,1358
O-1,O21,0,1363
O-2,O54,0,1367
O-1,O21,0,1372
O-2,O54,0,1377
O-1,O21,0,1380
O-2,O54,0,1386
O-1,O21,0,1392
O-2,O54,0,1398
O-1,O21,0,1404
O-2,O54,0,1410
O-1,O21,0,1416
O-2,O54,0,1422
O-1,O21,0,1428
O-2,O54,0,1434
O-1,O21,0,1440
O-2,O54,0,1443
