line,destination,direction,time
O-1,O21,0,360
O-1,O01,1,364
O-1,O21,0,370
O-1,O01,1,371
O-1,O01,1,378
O-1,O21,0,380
O-1,O01,1,386
O-1,O21,0,389
O-1,O01,1,394
O-1,O21,0,398
O-1,O01,1,402
O-1,O21,0,407
O-1,O01,1,410
O-1,O21,0,417
O-1,O01,1,418
O-1,O01,1,424
O-1,O21,0,427
O-1,O01,1,430
O-1,O01,1,436
O-1,O21,0,436
O-1,O01,1,443
O-1,O21,0,443
O-1,O01,1,449
O-1,O21,0,451
O-1,O01,1,455
O-1,O01,1,461
O-1,O21,0,461
O-1,O01,1,467
O-1,O21,0,467
O-1,O01,1,472
O-1,O21,0,473
O-1,O01,1,477
O-1,O21,0,478
O-1,O01,1,482
O-1,O21,0,484
O-1,O01,1,486
O-1,O21,0,491
O-1,O01,1,492
O-1,O01,1,496
O-1,O21,0,497
O-1,O01,1,502
O-1,O21,0,503
O-1,O01,1,507
O-1,O21,0,509
O-1,O01,1,512
O-1,O21,0,515
O-1,O01,1,517
O-1,O21,0,522
O-1,O01,1,524
O-1,O21,0,528
O-1,O01,1,530
O-1,O21,0,533
O-1,O01,1,536
O-1,O21,0,539
O-1,O01,1,542
O-1,O21,0,544
O-1,O01,1,548
O-1,O21,0,549
O-1,O21,0,554
O-1,O01,1,557
O-1,O21,0,559
O-1,O21,0,564
O-1,O01,1,566
O-1,O21,0,568
O-1,O01,1,574
O-1,O21,0,574
O-1,O21,0,580
O-1,O01,1,583
O-1,O21,0,586
O-1,O01,1,592
O-1,O21,0,592
O-1,O21,0,599
O-1,O01,1,601
O-1,O21,0,608
O-1,O01,1,609
O-1,O21,0,617
O-1,O01,1,619
O-1,O21,0,625
O-1,O01,1,629
O-1,O21,0,633
O-1,O01,1,638
O-1,O21,0,643
O-1,O01,1,648
O-1,O21,0,651
O-1,O01,1,658
O-1,O21,0,660
O-1,O01,1,667
O-1,O21,0,669
O-1,O01,1,677
O-1,O21,0,678
O-1,O21,0,686
O-1,O01,1,687
O-1,O01,1,696
O-1,O21,0,696
O-1,O21,0,705
O-1,O01,1,706
O-1,O21,0,715
O-1,O01,1,716
O-1,O01,1,725
O-1,O21,0,725
O-1,O21,0,734
O-1,O01,1,735
O-1,O21,0,744
O-1,O01,1,745
O-1,O01,1,754
O-1,O21,0,754
O-1,O21,0,763
O-1,O01,1,764
O-1,O21,0,773
O-1,O01,1,774
O-1,O01,1,783
O-1,O21,0,783
O-1,O21,0,792
O-1,O01,1,793
O-1,O21,0,802
O-1,O01,1,803
O-1,O01,1,812
O-1,O21,0,812
O-1,O21,0,821
O-1,O01,1,822
O-1,O21,0,831
O-1,O01,1,832
O-1,O01,1,841
O-1,O21,0,841
O-1,O21,0,850
O-1,O01,1,851
O-1,O21,0,860
O-1,O01,1,861
O-1,O01,1,870
O-1,O21,0,870
O-1,O21,0,879
O-1,O01,1,880
O-1,O21,0,889
O-1,O01,1,890
O-1,O01,1,899
O-1,O21,0,899
O-1,O21,0,908
O-1,O01,1,909
O-1,O21,0,918
O-1,O01,1,919
O-1,O01,1,928
O-1,O21,0,928
O-1,O21,0,937
O-1,O01,1,938
O-1,O21,0,947
O-1,O01,1,948
O-1,O01,1,957
O-1,O21,0,957
O-1,O01,1,964
O-1,O21,0,966
O-1,O01,1,971
O-1,O21,0,976
O-1,O01,1,977
O-1,O01,1,983
O-1,O21,0,986
O-1,O01,1,990
O-1,O01,1,996
O-1,O21,0,996
O-1,O01,1,1002
O-1,O21,0,1005
O-1,O01,1,1009
O-1,O01,1,1015
O-1,O21,0,1015
O-1,O01,1,1021
O-1,O21,0,1023
O-1,O01,1,1028
O-1,O21,0,1030
O-1,O01,1,1034
O-1,O21,0,1036
O-1,O01,1,1040
O-1,O21,0,1042
O-1,O01,1,1047
O-1,O21,0,1049
O-1,O01,1,1053
O-1,O21,0,1055
O-1,O01,1,1059
O-1,O21,0,1061
O-1,O01,1,1066
O-1,O21,0,1068
O-1,O01,1,1072
O-1,O21,0,1074
O-1,O01,1,1078
O-1,O21,0,1080
O-1,O01,1,1085
O-1,O21,0,1087
O-1,O01,1,1091
O-1,O21,0,1093
O-1,O01,1,1097
O-1,O21,0,1099
O-1,O01,1,1104
O-1,O21,0,1106
O-1,O01,1,1110
O-1,O21,0,1112
O-1,O01,1,1116
O-1,O21,0,1118
O-1,O01,1,1123
O-1,O21,0,1125
O-1,O01,1,1129
O-1,O21,0,1131
O-1,O01,1,1135
O-1,O21,0,1137
O-1,O01,1,1142
O-1,O21,0,1143
O-1,O01,1,1148
O-1,O21,0,1149
O-1,O01,1,1156
O-1,O21,0,1156
O-1,O21,0,1162
O-1,O01,1,1165
O-1,O21,0,1169
O-1,O01,1,1174
O-1,O21,0,1175
O-1,O21,0,1181
O-1,O01,1,1183
O-1,O21,0,1188
O-1,O01,1,1192
O-1,O21,0,1194
O-1,O01,1,1200
O-1,O21,0,1200
O-1,O21,0,1208
O-1,O01,1,1209
O-1,O21,0,1216
O-1,O01,1,1218
O-1,O21,0,1225
O-1,O01,1,1226
O-1,O21,0,1234
O-1,O01,1,1235
O-1,O21,0,1242
O-1,O01,1,1244
O-1,O21,0,1251
O-1,O01,1,1252
O-1,O21,0,1260
O-1,O01,1,1261
O-1,O21,0,1268
O-1,O01,1,1270
O-1,O21,0,1277
O-1,O01,1,1278
O-1,O21,0,1286
O-1,O01,1,1287
O-1,O21,0,1294
O-1,O01,1,1296
O-1,O21,0,1303
O-1,O01,1,1304
O-1,O21,0,1312
O-1,O01,1,1313
O-1,O21,0,1321
O-1,O01,1,1323
O-1,O21,0,1329
O-1,O01,1,1332
O-1,O21,0,1338
O-1,O01,1,1342
O-1,O21,0,1346
O-1,O01,1,1351
O-1,O21,0,1355
O-1,O01,1,1361
O-1,O21,0,1364
O-1,O01,1,1365
O-1,O21,0,1372
O-1,O01,1,1374
O-1,O21,0,1380
O-1,O01,1,1384
O-1,O21,0,1390
O-1,O01,1,1395
O-1,O21,0,1400
O-1,O01,1,1407
O-1,O21,0,1409
O-1,O01,1,1419
O-1,O21,0,1421
O-1,O01,1,1431
O-1,O21,0,1433
O-1,O01,1,1443
O-1,O21,0,1445
O-1,O01,1,1456
O-1,O21,0,1457
O-1,O01,1,1465
O-1,O21,0,1469
O-1,O21,0,1477
O-1,O21,0,1493
