line,destination,direction,time
O-2,O01,1,363
O-1,O21,0,363
O-2,O01,1,368
O-2,O54,0,369
O-2,O01,1,371
O-1,O21,0,372
O-2,O01,1,376
O-2,O54,0,376
O-1,O01,1,380
O-1,O21,0,381
O-2,O01,1,383
O-2,O54,0,386
O-1,O01,1,387
O-1,O21,0,390
O-2,O01,1,391
O-1,O01,1,395
O-2,O54,0,395
O-2,O01,1,398
O-1,O21,0,400
O-1,O01,1,402
O-2,O54,0,405
O-2,O01,1,406
O-1,O21,0,409
O-1,O01,1,410
O-2,O01,1,414
O-2,O54,0,414
O-1,O01,1,418
O-1,O21,0,419
O-2,O01,1,422
O-2,O54,0,424
O-1,O01,1,427
O-1,O21,0,428
O-2,O01,1,432
O-2,O54,0,433
O-1,O01,1,437
O-1,O21,0,438
O-2,O01,1,442
O-2,O54,0,443
O-1,O01,1,446
O-1,O21,0,447
O-2,O01,1,451
O-2,O54,0,452
O-1,O01,1,456
O-1,O21,0,457
O-2,O01,1,461
O-2,O54,0,462
O-1,O01,1,465
O-1,O21,0,466
O-2,O01,1,470
O-2,O54,0,471
O-1,O01,1,475
O-1,O21,0,476
O-2,O01,1,480
O-2,O54,0,481
O-1,O01,1,485
O-1,O21,0,486
O-2,O01,1,489
O-2,O54,0,490
O-1,O01,1,494
O-1,O21,0,495
O-2,O01,1,499
O-2,O54,0,500
O-1,O01,1,504
O-1,O21,0,505
O-2,O01,1,509
O-2,O54,0,509
O-1,O01,1,513
O-1,O21,0,514
O-2,O01,1,518
O-2,O54,0,519
O-1,O01,1,523
O-1,O21,0,524
O-2,O01,1,528
O-2,O54,0,529
O-1,O01,1,532
O-1,O21,0,533
O-2,O01,1,537
O-2,O54,0,538
O-1,O01,1,542
O-1,O21,0,543
O-2,O01,1,547
O-2,O54,0,548
O-1,O01,1,551
O-1,O21,0,552
O-2,O01,1,555
O-2,O54,0,557
O-1,O01,1,559
O-1,O21,0,562
O-2,O01,1,564
O-2,O54,0,567
O-1,O01,1,568
O-2,O01,1,572
O-1,O21,0,572
O-2,O54,0,576
O-1,O01,1,577
O-2,O01,1,581
O-1,O21,0,581
O-1,O01,1,586
O-2,O54,0,586
O-2,O01,1,591
O-1,O21,0,591
O-2,O54,0,595
O-1,O01,1,596
O-1,O21,0,600
O-2,O01,1,601
O-2,O54,0,605
O-1,O01,1,606
O-1,O21,0,610
O-2,O01,1,611
O-2,O54,0,614
O-1,O01,1,615
O-1,O21,0,619
O-2,O01,1,620
O-2,O54,0,624
O-1,O01,1,625
O-1,O21,0,629
O-2,O01,1,630
O-2,O54,0,634
O-1,O01,1,635
O-1,O21,0,638
O-2,O01,1,639
O-2,O54,0,643
O-1,O01,1,644
O-1,O21,0,648
O-2,O01,1,649
O-2,O54,0,653
O-1,O01,1,654
O-1,O21,0,658
O-2,O01,1,659
O-2,O54,0,662
O-1,O01,1,663
O-1,O21,0,667
O-2,O01,1,668
O-2,O54,0,672
O-1,O01,1,673
O-1,O21,0,677
O-2,O01,1,678
O-2,O54,0,681
O-1,O01,1,682
O-1,O21,0,686
O-2,O01,1,687
O-2,O54,0,691
O-1,O01,1,692
O-1,O21,0,696
O-2,O01,1,697
O-2,O54,0,701
O-1,O01,1,702
O-1,O21,0,705
O-2,O01,1,706
O-2,O54,0,710
O-1,O01,1,711
O-1,O21,0,715
O-2,O01,1,716
O-2,O54,0,720
O-1,O01,1,721
O-1,O21,0,724
O-2,O01,1,725
O-2,O54,0,729
O-1,O01,1,730
O-1,O21,0,734
O-2,O01,1,735
O-2,O54,0,739
O-1,O01,1,740
O-1,O21,0,744
O-2,O01,1,745
O-2,O54,0,748
O-1,O01,1,749
O-1,O21,0,753
O-2,O01,1,754
O-2,O54,0,758
O-1,O01,1,759
O-1,O21,0,763
O-2,O01,1,764
O-2,O54,0,768
O-1,O01,1,769
O-1,O21,0,772
O-2,O01,1,773
O-2,O54,0,777
O-1,O01,1,778
O-1,O21,0,782
O-2,O01,1,783
O-2,O54,0,787
O-1,O01,1,788
O-1,O21,0,791
O-2,O01,1,792
O-2,O54,0,796
O-1,O01,1,797
O-1,O21,0,801
O-2,O01,1,802
O-2,O54,0,806
O-1,O01,1,807
O-1,O21,0,811
O-2,O01,1,812
O-2,O54,0,815
O-1,O01,1,816
O-1,O21,0,820
O-2,O01,1,821
O-2,O54,0,825
O-1,O01,1,826
O-1,O21,0,830
O-2,O01,1,831
O-2,O54,0,835
O-1,O01,1,836
O-1,O21,0,839
O-2,O01,1,840
O-2,O54,0,844
O-1,O01,1,845
O-1,O21,0,849
O-2,O01,1,850
O-2,O54,0,854
O-1,O01,1,855
O-1,O21,0,858
O-2,O01,1,859
O-2,O54,0,863
O-1,O01,1,864
O-1,O21,0,868
O-2,O01,1,869
O-2,O54,0,873
O-1,O01,1,874
O-1,O21,0,878
O-2,O01,1,879
O-2,O54,0,882
O-1,O01,1,883
O-1,O21,0,887
O-2,O01,1,888
O-2,O54,0,892
O-1,O01,1,893
O-1,O21,0,897
O-2,O01,1,898
O-2,O54,0,901
O-1,O01,1,902
O-1,O21,0,906
O-2,O01,1,907
O-2,O54,0,911
O-1,O01,1,912
O-1,O21,0,916
O-2,O01,1,917
O-2,O54,0,921
O-1,O01,1,922
O-1,O21,0,925
O-2,O01,1,926
O-2,O54,0,930
O-1,O01,1,931
O-1,O21,0,935
O-2,O01,1,936
O-2,O54,0,940
O-1,O01,1,941
O-1,O21,0,945
O-2,O01,1,946
O-2,O54,0,949
O-1,O01,1,950
O-1,O21,0,954
O-2,O01,1,955
O-2,O54,0,959
O-1,O01,1,960
O-1,O21,0,964
O-2,O01,1,965
O-2,O54,0,968
O-1,O01,1,969
O-1,O21,0,973
O-2,O01,1,974
O-2,O54,0,978
O-1,O01,1,979
O-1,O21,0,983
O-2,O01,1,984
O-2,O54,0,988
O-1,O01,1,989
O-1,O21,0,992
O-2,O01,1,993
O-2,O54,0,997
O-1,O01,1,998
O-1,O21,0,1002
O-2,O01,1,1003
O-2,O54,0,1007
O-1,O01,1,1008
O-1,O21,0,1011
O-2,O01,1,1012
O-2,O54,0,1016
O-1,O01,1,1017
O-1,O21,0,1021
O-2,O01,1,1022
O-2,O54,0,1026
O-1,O01,1,1027
O-1,O21,0,1031
O-2,O01,1,1032
O-2,O54,0,1035
O-1,O01,1,1036
O-1,O21,0,1040
O-2,O01,1,1041
O-2,O54,0,1045
O-1,O01,1,1046
O-1,O21,0,1050
O-2,O01,1,1051
O-2,O54,0,1055
O-1,O01,1,1056
O-1,O21,0,1059
O-2,O01,1,1060
O-2,O54,0,1064
O-1,O01,1,1065
O-1,O21,0,1069
O-2,O01,1,1070
O-2,O54,0,1074
O-1,O01,1,1075
O-1,O21,0,1078
O-2,O01,1,1079
O-2,O54,0,1083
O-1,O01,1,1084
O-1,O21,0,1088
O-2,O01,1,1089
O-2,O54,0,1093
O-1,O01,1,1094
O-1,O21,0,1098
O-2,O01,1,1099
O-2,O54,0,1102
O-1,O01,1,1103
O-1,O21,0,1107
O-2,O01,1,1108
O-2,O54,0,1112
O-1,O01,1,1113
O-1,O21,0,1117
O-2,O01,1,1118
O-2,O54,0,1122
O-1,O01,1,1123
O-1,O21,0,1126
O-2,O01,1,1127
O-2,O54,0,1131
O-1,O01,1,1132
O-1,O21,0,1136
O-2,O01,1,1137
O-2,O54,0,1141
O-1,O01,1,1142
O-1,O21,0,1145
O-2,O01,1,1146
O-2,O54,0,1150
O-1,O01,1,1151
O-1,O21,0,1155
O-2,O01,1,1156
O-2,O54,0,1160
O-1,O01,1,1161
O-1,O21,0,1165
O-2,O01,1,1166
O-2,O54,0,1169
O-1,O01,1,1170
O-1,O21,0,1174
O-2,O01,1,1175
O-2,O54,0,1179
O-1,O01,1,1180
O-1,O21,0,1184
O-2,O01,1,1185
O-2,O54,0,1188
O-1,O01,1,1189
O-1,O21,0,1193
O-2,O01,1,1194
O-2,O54,0,1198
O-1,O01,1,1199
O-1,O21,0,1203
O-2,O01,1,1204
O-2,O54,0,1208
O-1,O01,1,1209
O-1,O21,0,1212
O-2,O01,1,1213
O-2,O54,0,1217
O-1,O01,1,1218
O-1,O21,0,1222
O-2,O01,1,1223
O-2,O54,0,1227
O-1,O01,1,1228
O-1,O21,0,1232
O-2,O01,1,1233
O-2,O54,0,1236
O-1,O01,1,1237
O-1,O21,0,1241
O-2,O01,1,1242
O-2,O54,0,1246
O-1,O01,1,1247
O-1,O21,0,1251
O-2,O01,1,1252
O-2,O54,0,1255
O-1,O01,1,1256
O-1,O21,0,1260
O-2,O01,1,1261
O-1,O01,1,1265
O-2,O54,0,1265
O-2,O01,1,1270
O-1,O21,0,1270
O-1,O01,1,1275
O-2,O54,0,1275
O-1,O21,0,1279
O-2,O01,1,1280
O-2,O54,0,1284
O-1,O01,1,1285
O-2,O01,1,1289
O-1,O21,0,1289
O-1,O01,1,1294
O-2,O54,0,1294
O-1,O21,0,1298
O-2,O01,1,1299
O-2,O54,0,1303
O-1,O01,1,1304
O-2,O01,1,1308
O-1,O21,0,1308
O-1,O01,1,1313
O-2,O54,0,1313
O-2,O01,1,1318
O-1,O21,0,1318
O-2,O54,0,1322
O-1,O01,1,1323
O-1,O21,0,1327
O-2,O01,1,1328
O-1,O01,1,1332
O-2,O54,0,1332
O-2,O01,1,1337
O-1,O21,0,1337
O-1,O01,1,1342
O-2,O54,0,1342
O-1,O21,0,1346
O-2,O01,1,1347
O-1,O01,1,1351
O-2,O54,0,1351
O-2,O01,1,1356
