line,destination,direction,time
O-2,O01,1,362
O-2,O54,0,365
O-2,O01,1,368
O-2,O54,0,372
O-2,O01,1,376
O-2,O54,0,383
O-2,O01,1,384
O-2,O01,1,391
O-2,O54,0,391
O-2,O01,1,400
O-2,O54,0,402
O-2,O01,1,408
O-2,O54,0,411
O-2,O01,1,415
O-2,O54,0,421
O-2,O01,1,422
O-2,O01,1,428
O-2,O54,0,430
O-2,O01,1,435
O-2,O54,0,438
O-2,O01,1,441
O-2,O54,0,446
O-2,O01,1,447
O-2,O01,1,453
O-2,O54,0,453
O-2,O01,1,460
O-2,O54,0,462
O-2,O01,1,465
O-2,O54,0,468
O-2,O01,1,471
O-2,O54,0,474
O-2,O01,1,476
O-2,O01,1,481
O-2,O54,0,481
O-2,O01,1,486
O-2,O54,0,487
O-2,O01,1,491
O-2,O54,0,492
O-2,O01,1,495
O-2,O54,0,499
O-2,O01,1,501
O-2,O54,0,505
O-2,O01,1,506
O-2,O01,1,511
O-2,O54,0,511
O-2,O01,1,516
O-2,O54,0,517
O-2,O01,1,522
O-2,O54,0,523
O-2,O01,1,528
O-2,O54,0,529
O-2,O01,1,534
O-2,O54,0,534
O-2,O01,1,540
O-2,O54,0,540
O-2,O54,0,545
O-2,O01,1,546
O-2,O54,0,550
O-2,O01,1,554
O-2,O54,0,555
O-2,O54,0,560
O-2,O01,1,563
O-2,O54,0,564
O-2,O54,0,570
O-2,O01,1,572
O-2,O54,0,575
O-2,O01,1,581
O-2,O54,0,582
O-2,O54,0,587
O-2,O01,1,589
O-2,O54,0,594
O-2,O01,1,598
O-2,O54,0,602
O-2,O01,1,607
O-2,O54,0,611
O-2,O01,1,616
O-2,O54,0,619
O-2,O01,1,626
O-2,O54,0,628
O-2,O01,1,635
O-2,O54,0,637
O-2,O01,1,645
O-2,O54,0,645
O-2,O54,0,654
O-2,O01,1,655
O-2,O54,0,663
O-2,O01,1,664
O-2,O54,0,672
O-2,O01,1,674
O-2,O54,0,679
O-2,O01,1,684
O-2,O54,0,689
O-2,O01,1,693
O-2,O54,0,699
O-2,O01,1,703
O-2,O54,0,708
O-2,O01,1,713
O-2,O54,0,718
O-2,O01,1,722
O-2,O54,0,728
O-2,O01,1,732
O-2,O54,0,737
O-2,O01,1,742
O-2,O54,0,747
O-2,O01,1,751
O-2,O54,0,757
O-2,O01,1,761
O-2,O54,0,766
O-2,O01,1,771
O-2,O54,0,776
O-2,O01,1,780
O-2,O54,0,786
O-2,O01,1,790
O-2,O54,0,795
O-2,O01,1,800
O-2,O54,0,805
O-2,O01,1,809
O-2,O54,0,815
O-2,O01,1,819
O-2,O54,0,824
O-2,O01,1,829
O-2,O54,0,834
O-2,O01,1,838
O-2,O54,0,844
O-2,O01,1,848
O-2,O54,0,853
O-2,O01,1,858
O-2,O54,0,863
O-2,O01,1,867
O-2,O54,0,873
O-2,O01,1,877
O-2,O54,0,882
O-2,O01,1,887
O-2,O54,0,892
O-2,O01,1,896
O-2,O54,0,902
O-2,O01,1,906
O-2,O54,0,911
O-2,O01,1,916
O-2,O54,0,921
O-2,O01,1,925
O-2,O54,0,931
O-2,O01,1,935
O-2,O54,0,941
O-2,O01,1,945
O-2,O54,0,950
O-2,O01,1,954
O-2,O54,0,960
O-2,O01,1,963
O-2,O01,1,969
O-2,O54,0,970
O-2,O01,1,976
O-2,O54,0,979
O-2,O01,1,982
O-2,O01,1,988
O-2,O54,0,989
O-2,O01,1,994
O-2,O54,0,999
O-2,O01,1,1001
O-2,O01,1,1007
O-2,O54,0,1008
O-2,O01,1,1013
O-2,O54,0,1018
O-2,O01,1,1020
O-2,O54,0,1025
O-2,O01,1,1026
O-2,O54,0,1031
O-2,O01,1,1032
O-2,O54,0,1037
O-2,O01,1,1039
O-2,O54,0,1044
O-2,O01,1,1045
O-2,O54,0,1050
O-2,O01,1,1051
O-2,O54,0,1056
O-2,O01,1,1058
O-2,O54,0,1063
O-2,O01,1,1064
O-2,O54,0,1069
O-2,O01,1,1070
O-2,O54,0,1075
O-2,O01,1,1077
O-2,O54,0,1082
O-2,O01,1,1083
O-2,O54,0,1088
O-2,O01,1,1089
O-2,O54,0,1094
O-2,O01,1,1096
O-2,O54,0,1101
O-2,O01,1,1102
O-2,O54,0,1107
O-2,O01,1,1108
O-2,O54,0,1113
O-2,O01,1,1115
O-2,O54,0,1120
O-2,O01,1,1121
O-2,O54,0,1126
O-2,O01,1,1127
O-2,O54,0,1132
O-2,O01,1,1134
O-2,O54,0,1139
O-2,O01,1,1140
O-2,O54,0,1145
O-2,O01,1,1146
O-2,O54,0,1151
O-2,O01,1,1154
O-2,O54,0,1157
O-2,O01,1,1162
O-2,O54,0,1163
O-2,O54,0,1170
O-2,O01,1,1172
O-2,O54,0,1176
O-2,O01,1,1180
O-2,O54,0,1183
O-2,O01,1,1189
O-2,O54,0,1189
O-2,O54,0,1195
O-2,O01,1,1198
O-2,O54,0,1202
O-2,O01,1,1206
O-2,O54,0,1210
O-2,O01,1,1215
O-2,O54,0,1219
O-2,O01,1,1224
O-2,O54,0,1228
O-2,O01,1,1232
O-2,O54,0,1236
O-2,O01,1,1241
O-2,O54,0,1245
O-2,O01,1,1250
O-2,O54,0,1254
O-2,O01,1,1258
O-2,O54,0,1262
O-2,O01,1,1267
O-2,O54,0,1271
O-2,O01,1,1276
O-2,O54,0,1280
O-2,O01,1,1284
O-2,O54,0,1288
O-2,O01,1,1293
O-2,O54,0,1297
O-2,O01,1,1302
O-2,O54,0,1306
O-2,O01,1,1310
O-2,O54,0,1315
O-2,O01,1,1320
O-2,O54,0,1324
O-2,O01,1,1329
O-2,O54,0,1331
O-2,O01,1,1339
O-2,O54,0,1340
O-2,O01,1,1348
O-2,O54,0,1349
O-2,O01,1,1358
O-2,O54,0,1358
O-2,O54,0,1366
O-2,O01,1,1369
O-2,O54,0,1374
O-2,O01,1,1380
O-2,O54,0,1383
O-2,O01,1,1391
O-2,O54,0,1393
O-2,O01,1,1403
O-2,O54,0,1403
O-2,O54,0,1413
O-2,O01,1,1415
O-2,O54,0,1425
O-2,O01,1,1427
