line,destination,direction,time
O-2,O54,0,362
O-2,O01,1,363
O-1,O21,0,365
O-2,O54,0,369
O-2,O01,1,370
O-2,O01,1,374
O-1,O21,0,374
O-2,O01,1,379
O-2,O54,0,379
O-2,O01,1,383
O-1,O21,0,384
O-1,O01,1,387
O-2,O54,0,389
O-2,O01,1,391
O-1,O01,1,394
O-1,O21,0,394
O-2,O01,1,398
O-2,O54,0,399
O-1,O01,1,402
O-1,O21,0,403
O-2,O01,1,406
O-2,O54,0,408
O-1,O01,1,411
O-1,O21,0,411
O-2,O01,1,414
O-2,O54,0,415
O-1,O01,1,418
O-1,O21,0,419
O-2,O01,1,422
O-2,O54,0,423
O-1,O01,1,426
O-1,O21,0,427
O-2,O01,1,430
O-2,O54,0,431
O-1,O01,1,434
O-1,O21,0,435
O-2,O01,1,438
O-2,O54,0,439
O-1,O01,1,441
O-2,O01,1,444
O-1,O21,0,444
O-1,O01,1,447
O-2,O54,0,447
O-2,O01,1,450
O-1,O21,0,450
O-1,O01,1,453
O-2,O54,0,453
O-2,O01,1,456
O-1,O21,0,456
O-2,O54,0,459
O-1,O01,1,460
O-1,O21,0,462
O-2,O01,1,463
O-2,O54,0,465
O-1,O01,1,466
O-1,O21,0,468
O-2,O01,1,469
O-2,O54,0,471
O-1,O01,1,472
O-1,O21,0,474
O-2,O01,1,475
O-2,O54,0,477
O-1,O01,1,479
O-1,O21,0,480
O-2,O01,1,482
O-2,O54,0,483
O-1,O01,1,485
O-1,O21,0,486
O-2,O01,1,487
O-1,O01,1,490
O-2,O54,0,490
O-2,O01,1,492
O-1,O21,0,493
O-1,O01,1,495
O-2,O54,0,496
O-2,O01,1,498
O-1,O21,0,498
O-1,O01,1,500
O-2,O54,0,501
O-2,O01,1,503
O-1,O21,0,504
O-1,O01,1,505
O-2,O54,0,507
O-2,O01,1,508
O-1,O21,0,509
O-1,O01,1,510
O-2,O54,0,512
O-2,O01,1,513
O-1,O01,1,515
O-1,O21,0,515
O-2,O54,0,517
O-2,O01,1,518
O-1,O01,1,520
O-1,O21,0,520
O-2,O54,0,522
O-2,O01,1,523
O-1,O01,1,525
O-1,O21,0,525
O-2,O54,0,527
O-2,O01,1,528
O-1,O01,1,530
O-1,O21,0,530
O-2,O54,0,532
O-2,O01,1,533
O-1,O21,0,535
O-1,O01,1,536
O-2,O01,1,538
O-2,O54,0,538
O-1,O21,0,540
O-1,O01,1,541
O-2,O54,0,543
O-2,O01,1,544
O-1,O21,0,545
O-1,O01,1,547
O-2,O54,0,548
O-2,O01,1,550
O-1,O21,0,551
O-1,O01,1,553
O-2,O54,0,553
O-2,O01,1,556
O-1,O21,0,556
O-1,O01,1,559
O-2,O54,0,559
O-2,O01,1,562
O-1,O21,0,562
O-2,O54,0,565
O-1,O01,1,566
O-1,O21,0,568
O-2,O01,1,569
O-2,O54,0,572
O-1,O01,1,573
O-1,O21,0,575
O-2,O01,1,577
O-2,O54,0,579
O-1,O01,1,582
O-1,O21,0,583
O-2,O01,1,586
O-2,O54,0,588
O-1,O01,1,590
O-1,O21,0,592
O-2,O01,1,595
O-2,O54,0,596
O-1,O01,1,599
O-1,O21,0,601
O-2,O01,1,604
O-2,O54,0,605
O-1,O01,1,608
O-1,O21,0,610
O-2,O01,1,612
O-2,O54,0,614
O-1,O01,1,617
O-1,O21,0,618
O-2,O01,1,621
O-2,O54,0,623
O-1,O01,1,625
O-1,O21,0,627
O-2,O01,1,630
O-2,O54,0,632
O-1,O01,1,634
O-1,O21,0,636
O-2,O01,1,639
O-2,O54,0,640
O-1,O01,1,643
O-1,O21,0,645
O-2,O01,1,648
O-2,O54,0,649
O-1,O01,1,653
O-1,O21,0,653
O-2,O54,0,656
O-2,O01,1,658
O-1,O21,0,661
O-1,O01,1,663
O-2,O54,0,666
O-2,O01,1,669
O-1,O21,0,671
O-1,O01,1,673
O-2,O54,0,676
O-2,O01,1,678
O-1,O21,0,680
O-1,O01,1,683
O-2,O54,0,685
O-2,O01,1,688
O-1,O21,0,690
O-1,O01,1,693
O-2,O54,0,695
O-2,O01,1,698
O-1,O21,0,700
O-1,O01,1,702
O-2,O54,0,705
O-2,O01,1,707
O-1,O21,0,709
O-1,O01,1,712
O-2,O54,0,714
O-2,O01,1,717
O-1,O21,0,719
O-1,O01,1,722
O-2,O54,0,724
O-2,O01,1,727
O-1,O21,0,729
O-1,O01,1,731
O-2,O54,0,734
O-2,O01,1,736
O-1,O21,0,738
O-1,O01,1,741
O-2,O54,0,743
O-2,O01,1,746
O-1,O21,0,748
O-1,O01,1,751
O-2,O54,0,753
O-2,O01,1,756
O-1,O21,0,758
O-1,O01,1,760
O-2,O54,0,763
O-2,O01,1,765
O-1,O21,0,767
O-1,O01,1,770
O-2,O54,0,772
O-2,O01,1,775
O-1,O21,0,777
O-1,O01,1,780
O-2,O54,0,782
O-2,O01,1,785
O-1,O21,0,787
O-1,O01,1,789
O-2,O54,0,792
O-2,O01,1,794
O-1,O21,0,796
O-1,O01,1,799
O-2,O54,0,801
O-2,O01,1,804
O-1,O21,0,806
O-1,O01,1,809
O-2,O54,0,811
O-2,O01,1,814
O-1,O21,0,816
O-1,O01,1,818
O-2,O54,0,821
O-2,O01,1,823
O-1,O21,0,825
O-1,O01,1,828
O-2,O54,0,830
O-2,O01,1,833
O-1,O21,0,835
O-1,O01,1,838
O-2,O54,0,840
O-2,O01,1,843
O-1,O21,0,845
O-1,O01,1,847
O-2,O54,0,850
O-2,O01,1,852
O-1,O21,0,854
O-1,O01,1,857
O-2,O54,0,859
O-2,O01,1,862
