line,destination,direction,time
O-1,O01,1,360
O-1,O21,0,364
O-1,O01,1,367
O-1,O01,1,373
O-1,O21,0,375
O-1,O01,1,381
O-1,O21,0,384
O-1,O01,1,389
O-1,O21,0,393
O-1,O01,1,397
O-1,O21,0,402
O-1,O01,1,405
O-1,O21,0,412
O-1,O01,1,413
O-1,O01,1,419
O-1,O21,0,422
O-1,O01,1,425
O-1,O01,1,432
O-1,O21,0,432
O-1,O01,1,438
O-1,O21,0,441
O-1,O01,1,444
O-1,O21,0,448
O-1,O01,1,450
O-1,O01,1,456
O-1,O21,0,456
O-1,O01,1,462
O-1,O21,0,466
O-1,O01,1,467
O-1,O01,1,472
O-1,O21,0,472
O-1,O01,1,477
O-1,O21,0,478
O-1,O01,1,482
O-1,O21,0,483
O-1,O01,1,487
O-1,O21,0,489
O-1,O01,1,492
O-1,O21,0,495
O-1,O01,1,497
O-1,O21,0,501
O-1,O01,1,502
O-1,O01,1,507
O-1,O21,0,507
O-1,O01,1,513
O-1,O21,0,513
O-1,O01,1,519
O-1,O21,0,520
O-1,O01,1,525
O-1,O21,0,527
O-1,O01,1,531
O-1,O21,0,532
O-1,O01,1,537
O-1,O21,0,538
O-1,O21,0,543
O-1,O01,1,544
O-1,O21,0,548
O-1,O01,1,552
O-1,O21,0,553
O-1,O21,0,559
O-1,O01,1,561
O-1,O21,0,563
O-1,O21,0,569
O-1,O01,1,570
O-1,O21,0,573
O-1,O01,1,579
O-1,O21,0,579
O-1,O21,0,585
O-1,O01,1,587
O-1,O21,0,591
O-1,O01,1,596
O-1,O21,0,597
O-1,O21,0,604
O-1,O01,1,605
O-1,O21,0,612
O-1,O01,1,615
O-1,O21,0,622
O-1,O01,1,624
O-1,O21,0,630
O-1,O01,1,634
O-1,O21,0,638
O-1,O01,1,644
O-1,O21,0,647
O-1,O01,1,653
O-1,O21,0,656
O-1,O01,1,663
O-1,O21,0,665
O-1,O01,1,673
O-1,O21,0,674
O-1,O01,1,682
O-1,O21,0,682
O-1,O21,0,691
O-1,O01,1,692
O-1,O21,0,700
O-1,O01,1,702
O-1,O21,0,710
O-1,O01,1,711
O-1,O21,0,720
O-1,O01,1,721
O-1,O21,0,729
O-1,O01,1,731
O-1,O21,0,739
O-1,O01,1,740
O-1,O21,0,749
O-1,O01,1,750
O-1,O21,0,758
O-1,O01,1,760
O-1,O21,0,768
O-1,O01,1,769
O-1,O21,0,778
O-1,O01,1,779
O-1,O21,0,787
O-1,O01,1,789
O-1,O21,0,797
O-1,O01,1,798
O-1,O21,0,807
O-1,O01,1,808
O-1,O21,0,816
O-1,O01,1,818
O-1,O21,0,826
O-1,O01,1,827
O-1,O21,0,836
O-1,O01,1,837
O-1,O21,0,845
O-1,O01,1,847
O-1,O21,0,855
O-1,O01,1,856
O-1,O21,0,865
O-1,O01,1,866
O-1,O21,0,874
O-1,O01,1,876
O-1,O21,0,884
O-1,O01,1,885
O-1,O21,0,894
O-1,O01,1,895
O-1,O21,0,903
O-1,O01,1,905
O-1,O21,0,913
O-1,O01,1,914
O-1,O21,0,923
O-1,O01,1,924
O-1,O21,0,932
O-1,O01,1,934
O-1,O21,0,942
O-1,O01,1,943
O-1,O21,0,952
O-1,O01,1,953
O-1,O01,1,960
O-1,O21,0,961
O-1,O01,1,966
O-1,O21,0,971
O-1,O01,1,972
O-1,O01,1,979
O-1,O21,0,981
O-1,O01,1,985
O-1,O21,0,990
O-1,O01,1,991
O-1,O01,1,998
O-1,O21,0,1000
O-1,O01,1,1004
O-1,O01,1,1010
O-1,O21,0,1010
O-1,O01,1,1017
O-1,O21,0,1019
O-1,O01,1,1023
O-1,O21,0,1028
O-1,O01,1,1029
O-1,O21,0,1034
O-1,O01,1,1036
O-1,O21,0,1041
O-1,O01,1,1042
O-1,O21,0,1047
O-1,O01,1,1048
O-1,O21,0,1053
O-1,O01,1,1055
O-1,O21,0,1060
O-1,O01,1,1061
O-1,O21,0,1066
O-1,O01,1,1067
O-1,O21,0,1072
O-1,O01,1,1074
O-1,O21,0,1079
O-1,O01,1,1080
O-1,O21,0,1085
O-1,O01,1,1086
O-1,O21,0,1091
O-1,O01,1,1093
O-1,O21,0,1098
O-1,O01,1,1099
O-1,O21,0,1104
O-1,O01,1,1105
O-1,O21,0,1110
O-1,O01,1,1112
O-1,O21,0,1117
O-1,O01,1,1118
O-1,O21,0,1123
O-1,O01,1,1124
O-1,O21,0,1130
O-1,O01,1,1131
O-1,O21,0,1135
O-1,O01,1,1137
