line,destination,direction,time
G-1,G01,1,362
G-1,G19,0,362
G-1,G01,1,366
G-1,G19,0,368
G-1,G01,1,370
G-1,G19,0,374
G-1,G01,1,378
G-1,G19,0,378
G-1,G19,0,383
G-1,G01,1,384
G-1,G19,0,386
G-1,G01,1,391
G-1,G19,0,391
G-1,G19,0,395
G-1,G01,1,399
G-1,G19,0,400
G-1,G19,0,403
G-1,G01,1,404
G-1,G19,0,407
G-1,G01,1,409
G-1,G19,0,410
G-1,G19,0,413
G-1,G19,0,415
G-1,G01,1,416
G-1,G19,0,418
G-1,G01,1,419
G-1,G01,1,421
G-1,G19,0,421
G-1,G19,0,424
G-2,G08,1,425
G-1,G19,0,427
G-1,G01,1,428
G-1,G19,0,430
G-1,G01,1,431
G-1,G19,0,433
G-1,G01,1,434
G-1,G19,0,436
G-2,G08,1,438
G-1,G19,0,439
G-1,G01,1,440
G-2,G19,0,442
G-1,G01,1,443
G-1,G19,0,445
G-1,G01,1,446
G-1,G19,0,448
G-2,G08,1,449
G-1,G19,0,451
G-1,G01,1,452
G-2,G19,0,454
G-1,G01,1,456
G-1,G19,0,457
G-1,G01,1,459
G-1,G19,0,460
G-2,G08,1,462
G-1,G19,0,463
G-1,G01,1,464
G-2,G19,0,466
G-1,G01,1,468
G-1,G19,0,469
G-1,G01,1,471
G-1,G19,0,472
G-2,G08,1,474
G-1,G19,0,475
G-1,G01,1,476
G-2,G19,0,478
G-1,G01,1,480
G-1,G19,0,481
G-1,G01,1,483
G-1,G19,0,484
G-2,G08,1,486
G-1,G19,0,487
G-1,G01,1,488
G-2,G19,0,490
G-1,G01,1,492
G-1,G19,0,493
G-1,G01,1,495
G-1,G19,0,496
G-2,G08,1,498
G-1,G19,0,499
G-1,G01,1,500
G-2,G19,0,502
G-1,G01,1,504
G-1,G19,0,505
G-1,G01,1,507
G-1,G19,0,508
G-2,G08,1,510
G-1,G19,0,511
G-1,G01,1,513
G-2,G19,0,514
G-1,G01,1,516
G-1,G19,0,517
G-1,G01,1,519
G-1,G19,0,520
G-2,G08,1,522
G-1,G19,0,523
G-1,G01,1,525
G-2,G19,0,526
G-1,G01,1,528
G-1,G19,0,529
G-1,G01,1,531
G-1,G19,0,532
G-2,G08,1,534
G-1,G19,0,535
G-1,G01,1,537
G-2,G19,0,538
G-1,G01,1,540
G-1,G19,0,541
G-2,G08,1,543
G-1,G19,0,544
G-1,G01,1,546
G-1,G19,0,547
G-1,G01,1,550
G-2,G19,0,550
G-2,G08,1,553
G-1,G19,0,553
G-1,G01,1,557
G-1,G19,0,557
G-1,G19,0,560
G-1,G01,1,561
G-2,G08,1,564
G-1,G19,0,566
G-1,G01,1,567
G-1,G01,1,569
G-2,G08,1,572
G-1,G19,0,573
G-1,G01,1,575
G-1,G19,0,576
G-1,G01,1,579
G-1,G19,0,582
G-2,G08,1,584
G-1,G19,0,585
G-1,G01,1,588
G-1,G19,0,590
G-2,G08,1,592
G-1,G19,0,594
G-1,G01,1,596
G-1,G19,0,601
G-1,G01,1,602
G-1,G19,0,604
G-1,G01,1,608
G-1,G19,0,609
G-2,G08,1,613
G-1,G19,0,615
G-1,G01,1,617
G-2,G08,1,621
G-1,G19,0,622
G-1,G01,1,625
G-2,G08,1,629
G-1,G19,0,630
G-1,G01,1,632
G-1,G01,1,638
G-1,G19,0,638
G-1,G19,0,643
G-1,G01,1,644
G-1,G19,0,651
G-1,G01,1,652
G-1,G19,0,658
G-1,G01,1,660
G-1,G19,0,666
G-1,G01,1,668
G-1,G01,1,674
G-1,G19,0,674
G-1,G01,1,680
G-1,G19,0,680
G-1,G19,0,687
G-1,G01,1,688
G-1,G19,0,694
G-1,G01,1,696
G-1,G19,0,702
G-1,G01,1,704
G-1,G01,1,710
G-1,G19,0,710
G-1,G01,1,716
G-1,G19,0,716
G-1,G19,0,723
G-1,G01,1,724
G-1,G19,0,730
G-1,G01,1,732
G-1,G19,0,738
G-1,G01,1,740
G-1,G01,1,746
G-1,G19,0,746
G-1,G01,1,752
G-1,G19,0,752
G-1,G19,0,759
G-1,G01,1,760
G-1,G19,0,766
G-1,G01,1,768
G-1,G19,0,774
G-1,G01,1,776
G-1,G01,1,782
G-1,G19,0,782
G-1,G01,1,788
G-1,G19,0,788
G-1,G19,0,795
G-1,G01,1,796
G-1,G19,0,802
G-1,G01,1,804
G-1,G19,0,810
G-1,G01,1,812
G-1,G01,1,818
G-1,G19,0,818
G-1,G01,1,824
G-1,G19,0,824
G-1,G19,0,831
G-1,G01,1,832
G-1,G19,0,838
G-1,G01,1,840
G-1,G19,0,846
G-1,G01,1,848
G-1,G01,1,854
G-1,G19,0,854
G-1,G01,1,860
G-1,G19,0,860
G-1,G19,0,867
G-1,G01,1,868
G-1,G19,0,874
G-1,G01,1,876
G-1,G19,0,882
G-1,G01,1,884
G-1,G01,1,890
G-1,G19,0,890
G-1,G01,1,896
G-1,G19,0,896
G-1,G19,0,903
G-1,G01,1,904
G-1,G19,0,910
G-1,G01,1,912
G-1,G19,0,918
G-1,G01,1,920
G-1,G01,1,926
G-1,G19,0,926
G-1,G01,1,932
G-1,G19,0,932
G-1,G19,0,939
G-1,G01,1,940
G-1,G19,0,946
G-1,G01,1,948
G-1,G19,0,954
G-1,G01,1,956
G-1,G01,1,962
G-1,G19,0,962
G-1,G01,1,968
G-1,G19,0,968
G-1,G19,0,972
G-1,G19,0,975
G-1,G01,1,976
G-1,G19,0,982
G-1,G01,1,984
G-1,G19,0,990
G-1,G01,1,992
G-1,G01,1,998
G-1,G19,0,998
G-1,G19,0,1001
G-1,G19,0,1004
G-1,G01,1,1005
G-1,G19,0,1006
G-2,G08,1,1008
G-1,G19,0,1009
G-1,G01,1,1012
G-1,G19,0,1013
G-1,G19,0,1017
G-1,G01,1,1018
G-1,G19,0,1020
G-1,G01,1,1021
G-1,G19,0,1023
G-2,G08,1,1024
G-1,G19,0,1025
G-1,G01,1,1029
G-2,G19,0,1029
G-1,G01,1,1032
G-1,G19,0,1032
G-1,G01,1,1035
G-1,G19,0,1035
G-2,G08,1,1038
G-1,G19,0,1038
G-1,G01,1,1041
G-2,G19,0,1041
G-1,G01,1,1045
G-1,G19,0,1045
G-1,G01,1,1048
G-1,G19,0,1048
G-2,G08,1,1051
G-1,G19,0,1051
G-1,G01,1,1054
G-2,G19,0,1054
G-1,G01,1,1057
G-1,G19,0,1057
G-1,G19,0,1060
G-1,G01,1,1061
G-2,G08,1,1064
G-1,G19,0,1064
G-1,G01,1,1066
G-2,G19,0,1068
G-1,G01,1,1070
G-1,G19,0,1071
G-1,G01,1,1073
G-1,G19,0,1074
G-2,G08,1,1077
G-1,G19,0,1077
G-1,G01,1,1079
G-2,G19,0,1080
G-1,G01,1,1083
G-1,G19,0,1084
G-1,G01,1,1086
G-1,G19,0,1087
G-2,G08,1,1089
G-1,G19,0,1090
G-1,G01,1,1092
G-2,G19,0,1093
G-1,G01,1,1095
G-1,G19,0,1096
G-1,G01,1,1099
G-1,G19,0,1099
G-2,G08,1,1102
G-1,G19,0,1103
G-1,G01,1,1104
G-2,G19,0,1106
G-1,G01,1,1108
G-1,G19,0,1109
G-1,G01,1,1111
G-1,G19,0,1112
G-2,G08,1,1115
G-1,G19,0,1115
G-1,G01,1,1117
G-2,G19,0,1118
G-1,G01,1,1121
G-1,G19,0,1122
G-1,G01,1,1124
G-1,G19,0,1125
G-2,G08,1,1127
G-1,G19,0,1128
G-1,G01,1,1130
G-2,G19,0,1131
G-1,G01,1,1133
G-1,G19,0,1134
G-1,G01,1,1137
G-1,G19,0,1137
G-2,G08,1,1140
G-1,G19,0,1140
G-1,G01,1,1142
G-2,G19,0,1144
G-1,G01,1,1146
G-1,G19,0,1147
G-1,G01,1,1149
G-1,G19,0,1150
G-2,G08,1,1153
G-1,G19,0,1153
G-1,G01,1,1156
G-2,G19,0,1156
G-1,G01,1,1158
G-1,G19,0,1160
G-1,G01,1,1162
G-1,G19,0,1163
G-2,G08,1,1166
G-1,G19,0,1166
G-1,G01,1,1169
G-1,G01,1,1172
G-1,G19,0,1172
G-1,G01,1,1175
G-1,G19,0,1176
G-2,G08,1,1178
G-1,G19,0,1180
G-1,G01,1,1182
G-1,G01,1,1185
G-1,G19,0,1186
G-1,G01,1,1188
G-1,G19,0,1190
G-2,G08,1,1191
G-1,G01,1,1194
G-1,G19,0,1195
G-1,G01,1,1199
G-1,G19,0,1199
G-1,G01,1,1202
G-1,G19,0,1204
G-1,G19,0,1207
G-1,G01,1,1208
G-1,G19,0,1210
G-1,G01,1,1211
G-1,G19,0,1215
G-1,G01,1,1216
G-1,G19,0,1218
G-1,G01,1,1221
G-1,G19,0,1224
G-1,G01,1,1227
G-1,G19,0,1229
G-1,G01,1,1233
G-1,G19,0,1233
G-2,G08,1,1236
G-1,G19,0,1237
G-1,G01,1,1239
G-1,G19,0,1241
G-1,G19,0,1245
G-1,G01,1,1246
G-1,G19,0,1251
G-1,G01,1,1252
G-2,G08,1,1255
G-1,G19,0,1257
G-1,G01,1,1259
G-1,G19,0,1262
G-1,G01,1,1264
G-1,G19,0,1269
