line,destination,direction,time
G-1,G01,1,360
G-1,G19,0,362
G-1,G01,1,364
G-1,G19,0,368
G-1,G01,1,371
G-1,G19,0,374
G-1,G01,1,377
G-1,G19,0,380
G-1,G19,0,384
G-1,G01,1,385
G-1,G01,1,392
G-1,G19,0,392
G-1,G01,1,401
G-1,G19,0,401
G-1,G01,1,409
G-1,G19,0,410
G-1,G19,0,417
G-1,G01,1,418
G-1,G19,0,425
G-1,G01,1,428
G-1,G01,1,432
G-1,G19,0,432
G-1,G01,1,440
G-1,G19,0,441
G-1,G01,1,447
G-1,G19,0,450
G-1,G01,1,455
G-1,G19,0,459
G-1,G01,1,463
G-1,G19,0,466
G-1,G01,1,469
G-1,G19,0,472
G-1,G01,1,475
G-1,G19,0,477
G-1,G01,1,482
G-1,G19,0,482
G-1,G19,0,486
G-1,G01,1,490
G-1,G19,0,495
G-1,G01,1,497
G-1,G19,0,499
G-1,G19,0,503
G-1,G01,1,504
G-1,G01,1,511
G-1,G19,0,512
G-1,G01,1,517
G-1,G19,0,517
G-1,G01,1,521
G-1,G19,0,523
G-1,G01,1,526
G-1,G19,0,530
G-1,G01,1,533
G-1,G19,0,537
G-1,G01,1,540
G-1,G19,0,541
G-1,G19,0,544
G-1,G01,1,547
G-1,G19,0,551
G-1,G01,1,554
G-1,G19,0,559
G-1,G01,1,562
G-1,G19,0,566
G-1,G01,1,569
G-1,G19,0,574
G-1,G01,1,576
G-1,G19,0,580
G-1,G01,1,583
G-1,G19,0,587
G-1,G01,1,590
G-1,G19,0,595
G-1,G01,1,598
G-1,G19,0,602
G-1,G01,1,605
G-1,G19,0,609
G-1,G01,1,612
G-1,G19,0,616
G-1,G01,1,619
G-1,G19,0,623
G-1,G01,1,626
G-1,G19,0,631
G-1,G01,1,634
G-1,G19,0,638
G-1,G01,1,641
G-1,G19,0,645
G-1,G01,1,648
G-1,G19,0,652
G-1,G01,1,655
G-1,G19,0,659
G-1,G01,1,662
G-1,G19,0,667
G-1,G01,1,670
G-1,G19,0,674
G-1,G01,1,677
G-1,G19,0,681
G-1,G01,1,684
G-1,G19,0,688
G-1,G01,1,691
G-1,G19,0,695
G-1,G01,1,698
G-1,G19,0,703
G-1,G01,1,706
G-1,G19,0,710
G-1,G01,1,713
G-1,G19,0,717
G-1,G01,1,720
G-1,G19,0,724
G-1,G01,1,727
G-1,G19,0,731
G-1,G01,1,734
G-1,G19,0,739
G-1,G01,1,742
G-1,G19,0,746
G-1,G01,1,749
G-1,G19,0,753
G-1,G01,1,756
G-1,G19,0,760
G-1,G01,1,763
G-1,G19,0,767
G-1,G01,1,770
G-1,G19,0,775
G-1,G01,1,778
G-1,G19,0,782
G-1,G01,1,785
G-1,G19,0,789
G-1,G01,1,792
G-1,G19,0,796
G-1,G01,1,799
G-1,G19,0,803
G-1,G01,1,806
G-1,G19,0,811
G-1,G01,1,814
G-1,G19,0,818
G-1,G01,1,821
G-1,G19,0,825
G-1,G01,1,828
G-1,G19,0,832
G-1,G01,1,835
G-1,G19,0,839
G-1,G01,1,842
G-1,G19,0,847
G-1,G01,1,850
G-1,G19,0,854
G-1,G01,1,857
G-1,G19,0,861
G-1,G01,1,864
G-1,G19,0,868
G-1,G01,1,871
G-1,G19,0,875
G-1,G01,1,878
G-1,G19,0,883
G-1,G01,1,886
G-1,G19,0,890
G-1,G01,1,893
G-1,G19,0,897
G-1,G01,1,900
G-1,G19,0,904
G-1,G01,1,907
G-1,G19,0,911
G-1,G01,1,914
G-1,G19,0,919
G-1,G01,1,922
G-1,G19,0,926
G-1,G01,1,929
G-1,G19,0,933
G-1,G01,1,936
G-1,G19,0,939
G-1,G01,1,943
G-1,G19,0,948
G-1,G01,1,950
G-1,G19,0,955
G-1,G01,1,956
G-1,G01,1,962
G-1,G19,0,962
G-1,G01,1,968
G-1,G19,0,969
G-1,G01,1,974
G-1,G19,0,976
G-1,G01,1,980
G-1,G19,0,983
G-1,G01,1,986
G-1,G19,0,991
G-1,G01,1,992
G-1,G01,1,998
G-1,G19,0,998
G-1,G01,1,1004
G-1,G19,0,1005
G-1,G01,1,1010
G-1,G19,0,1011
G-1,G01,1,1016
G-1,G19,0,1017
G-1,G01,1,1022
G-1,G19,0,1023
G-1,G01,1,1028
G-1,G19,0,1029
G-1,G01,1,1034
G-1,G19,0,1035
G-1,G01,1,1040
G-1,G19,0,1041
G-1,G01,1,1046
G-1,G19,0,1047
G-1,G01,1,1052
G-1,G19,0,1053
G-1,G01,1,1058
G-1,G19,0,1059
G-1,G01,1,1064
G-1,G19,0,1065
G-1,G01,1,1070
G-1,G19,0,1071
G-1,G01,1,1076
G-1,G19,0,1077
G-1,G01,1,1082
G-1,G19,0,1083
G-1,G01,1,1088
G-1,G19,0,1089
G-1,G01,1,1094
G-1,G19,0,1095
G-1,G01,1,1100
G-1,G19,0,1101
G-1,G01,1,1106
G-1,G19,0,1107
G-1,G01,1,1112
G-1,G19,0,1113
G-1,G01,1,1118
G-1,G19,0,1119
G-1,G01,1,1124
G-1,G19,0,1125
G-1,G01,1,1131
G-1,G19,0,1132
G-1,G19,0,1137
G-1,G01,1,1138
G-1,G19,0,1143
G-1,G01,1,1145
G-1,G19,0,1149
G-1,G01,1,1152
G-1,G19,0,1155
G-1,G01,1,1160
G-1,G19,0,1161
G-1,G01,1,1167
G-1,G19,0,1167
G-1,G19,0,1173
G-1,G01,1,1174
G-1,G19,0,1179
G-1,G01,1,1181
G-1,G19,0,1185
G-1,G01,1,1188
G-1,G19,0,1192
G-1,G01,1,1196
G-1,G19,0,1199
G-1,G01,1,1203
G-1,G19,0,1207
G-1,G01,1,1210
G-1,G19,0,1214
G-1,G01,1,1217
G-1,G19,0,1221
G-1,G01,1,1224
G-1,G19,0,1228
G-1,G01,1,1232
G-1,G19,0,1235
G-1,G01,1,1239
G-1,G19,0,1243
G-1,G01,1,1246
G-1,G19,0,1250
G-1,G01,1,1253
G-1,G19,0,1257
G-1,G01,1,1260
G-1,G19,0,1264
G-1,G01,1,1268
G-1,G19,0,1271
G-1,G01,1,1275
G-1,G19,0,1279
G-1,G01,1,1282
G-1,G19,0,1286
G-1,G01,1,1289
G-1,G19,0,1293
G-1,G01,1,1296
G-1,G19,0,1300
G-1,G01,1,1304
G-1,G19,0,1307
G-1,G01,1,1311
G-1,G19,0,1315
G-1,G01,1,1318
G-1,G19,0,1322
G-1,G01,1,1325
G-1,G19,0,1329
G-1,G01,1,1332
G-1,G19,0,1336
G-1,G01,1,1339
G-1,G19,0,1344
G-1,G01,1,1345
G-1,G01,1,1352
G-1,G19,0,1352
G-1,G01,1,1358
G-1,G19,0,1360
G-1,G01,1,1365
G-1,G19,0,1366
G-1,G01,1,1371
G-1,G19,0,1373
G-1,G01,1,1378
G-1,G19,0,1380
G-1,G01,1,1384
G-1,G19,0,1387
G-1,G01,1,1391
G-1,G19,0,1395
G-1,G01,1,1399
G-1,G19,0,1405
G-1,G01,1,1409
G-1,G01,1,1414
G-1,G19,0,1417
G-1,G01,1,1426
G-1,G19,0,1429
G-1,G01,1,1438
G-1,G19,0,1441
G-1,G01,1,1451
G-1,G19,0,1453
G-1,G01,1,1457
G-1,G19,0,1464
G-1,G01,1,1470
G-1,G19,0,1471
G-1,G01,1,1482
G-1,G19,0,1483
