line,destination,direction,time
G-1,G01,1,360
G-1,G19,0,360
G-1,G19,0,366
G-1,G01,1,367
G-1,G01,1,372
G-1,G19,0,372
G-1,G19,0,379
G-1,G01,1,380
G-1,G19,0,384
G-1,G01,1,388
G-1,G19,0,388
G-1,G01,1,396
G-1,G19,0,397
G-1,G01,1,405
G-1,G19,0,405
G-1,G01,1,414
G-1,G19,0,414
G-1,G19,0,421
G-1,G01,1,424
G-1,G01,1,428
G-1,G19,0,430
G-1,G01,1,436
G-1,G19,0,437
G-1,G01,1,443
G-1,G19,0,445
G-1,G01,1,451
G-1,G19,0,454
G-1,G01,1,459
G-1,G19,0,463
G-1,G01,1,465
G-1,G01,1,471
G-1,G19,0,471
G-1,G19,0,476
G-1,G01,1,478
G-1,G19,0,482
G-1,G01,1,485
G-1,G19,0,486
G-1,G19,0,490
G-1,G01,1,493
G-1,G19,0,499
G-1,G01,1,500
G-1,G19,0,503
G-1,G01,1,507
G-1,G19,0,508
G-1,G01,1,513
G-1,G01,1,517
G-1,G19,0,517
G-1,G01,1,521
G-1,G19,0,521
G-1,G19,0,527
G-1,G01,1,529
G-1,G19,0,535
G-1,G01,1,536
G-1,G19,0,541
G-1,G01,1,543
G-1,G19,0,546
G-1,G19,0,549
G-1,G01,1,550
G-1,G19,0,556
G-1,G01,1,557
G-1,G19,0,563
G-1,G01,1,565
G-1,G19,0,571
G-1,G01,1,572
G-1,G19,0,578
G-1,G01,1,579
G-1,G19,0,584
G-1,G01,1,586
G-1,G19,0,592
G-1,G01,1,593
G-1,G19,0,599
G-1,G01,1,601
G-1,G19,0,607
G-1,G01,1,608
G-1,G19,0,613
G-1,G01,1,615
G-1,G19,0,620
G-1,G01,1,622
G-1,G19,0,628
G-1,G01,1,629
G-1,G19,0,635
G-1,G01,1,637
G-1,G19,0,643
G-1,G01,1,644
G-1,G19,0,649
G-1,G01,1,651
G-1,G19,0,656
G-1,G01,1,658
G-1,G19,0,664
G-1,G01,1,665
G-1,G19,0,671
G-1,G01,1,673
G-1,G19,0,679
G-1,G01,1,680
G-1,G19,0,685
G-1,G01,1,687
G-1,G19,0,692
G-1,G01,1,694
G-1,G19,0,700
G-1,G01,1,701
G-1,G19,0,707
G-1,G01,1,709
G-1,G19,0,715
G-1,G01,1,716
G-1,G19,0,721
G-1,G01,1,723
G-1,G19,0,728
G-1,G01,1,730
G-1,G19,0,736
G-1,G01,1,737
G-1,G19,0,743
G-1,G01,1,745
G-1,G19,0,751
