line,destination,direction,abs_time
Y-2,Y07,1,1018
Y-1,Y20,0,1022
Y-2,Y07,1,1024
Y-1,Y20,0,1026
Y-2,Y07,1,1028
Y-1,Y20,0,1031
Y-2,Y07,1,1033
Y-1,Y20,0,1036
Y-2,Y07,1,1038
Y-1,Y20,0,1042
Y-2,Y07,1,1043
Y-1,Y20,0,1046
Y-2,Y07,1,1048
Y-1,Y20,0,1050
Y-2,Y07,1,1052
Y-1,Y20,0,1055
Y-2,Y07,1,1057
Y-1,Y20,0,1060
Y-2,Y07,1,1061
Y-1,Y20,0,1065
Y-2,Y07,1,1066
Y-1,Y20,0,1070
Y-2,Y07,1,1071
Y-1,Y20,0,1075
Y-2,Y07,1,1076
Y-1,Y20,0,1080
Y-2,Y07,1,1080
Y-1,Y20,0,1085
Y-2,Y07,1,1087
Y-1,Y20,0,1090
Y-2,Y07,1,1092
Y-1,Y20,0,1094
Y-2,Y07,1,1096
Y-1,Y20,0,1099
Y-2,Y07,1,1101
Y-1,Y20,0,1104
Y-2,Y07,1,1106
Y-1,Y20,0,1109
Y-2,Y07,1,1111
Y-1,Y20,0,1113
Y-2,Y07,1,1115
Y-1,Y20,0,1118
Y-2,Y07,1,1120
Y-1,Y20,0,1123
Y-2,Y07,1,1125
Y-1,Y20,0,1127
Y-2,Y07,1,1129
Y-1,Y20,0,1132
Y-2,Y07,1,1134
Y-1,Y20,0,1137
Y-2,Y07,1,1139
Y-1,Y20,0,1143
Y-2,Y07,1,1144
Y-1,Y20,0,1148
Y-2,Y07,1,1150
Y-1,Y20,0,1153
Y-2,Y07,1,1155
Y-1,Y20,0,1158
Y-2,Y07,1,1160
Y-1,Y20,0,1162
Y-2,Y07,1,1164
Y-1,Y20,0,1167
Y-2,Y07,1,1169
Y-1,Y20,0,1172
Y-2,Y07,1,1174
Y-1,Y20,0,1177
Y-2,Y07,1,1178
Y-1,Y20,0,1181
Y-2,Y07,1,1183
Y-1,Y20,0,1186
Y-2,Y07,1,1188
Y-1,Y20,0,1192
Y-2,Y07,1,1194
Y-1,Y20,0,1200
Y-2,Y07,1,1202
Y-1,Y20,0,1209
Y-2,Y07,1,1211
Y-1,Y20,0,1220
Y-2,Y07,1,1221
Y-1,Y20,0,1230
Y-2,Y07,1,1231
Y-1,Y20,0,1239
Y-2,Y07,1,1241
Y-1,Y20,0,1249
Y-2,Y07,1,1251
Y-1,Y20,0,1259
Y-2,Y07,1,1261
Y-1,Y20,0,1269
Y-2,Y07,1,1271
Y-1,Y20,0,1279
Y-2,Y07,1,1281
Y-1,Y20,0,1289
Y-2,Y07,1,1291
Y-1,Y20,0,1299
Y-2,Y07,1,1301
Y-1,Y20,0,1309
Y-2,Y07,1,1311
Y-1,Y20,0,1319
Y-2,Y07,1,1321
Y-1,Y20,0,1329
Y-2,Y07,1,1331
Y-1,Y20,0,1340
Y-2,Y07,1,1341
Y-1,Y20,0,1349
Y-2,Y07,1,1349
Y-2,Y07,1,1358
Y-1,Y20,0,1359
Y-2,Y07,1,1368
Y-1,Y20,0,1369
Y-2,Y07,1,1378
Y-1,Y20,0,1379
Y-1,Y20,0,1389
Y-2,Y07,1,1389
Y-2,Y07,1,1397
Y-1,Y20,0,1398
Y-2,Y07,1,1405
Y-1,Y20,0,1407
Y-2,Y07,1,1413
Y-1,Y20,0,1415
Y-2,Y07,1,1421
Y-1,Y20,0,1423
Y-2,Y07,1,1430
Y-1,Y20,0,1436
Y-2,Y07,1,1442
Y-1,Y20,0,1447
Y-1,Y20,0,1460
Y-1,Y20,0,1471
